ISO3,Location,DataId,Indicator,Value,Precision,DHS_CountryCode,CountryName,SurveyYear,SurveyId,IndicatorId,IndicatorOrder,IndicatorType,CharacteristicId,CharacteristicOrder,CharacteristicCategory,CharacteristicLabel,ByVariableId,ByVariableLabel,IsTotal,IsPreferred,SDRID,RegionId,SurveyYearLabel,SurveyType,DenominatorWeighted,DenominatorUnweighted,CILow,CIHigh,LevelRank
GHA,Eastern,1816376,Antenatal care provider: Doctor,33.4,1,GH,Ghana,1988,GH1988DHS,RH_ANCP_W_DOC,83363010,I,408005,1408050,Region,Eastern,14001,Five years preceding the survey,0,0,RHANCPWDOC,GHDHS1988408005,1988,DHS,413,413,,,1
GHA,Eastern,3137119,Antenatal care provider: Doctor,32.4,1,GH,Ghana,1988,GH1988DHS,RH_ANCP_W_DOC,83363010,I,408005,1408050,Region,Eastern,14002,Two years preceding the survey,0,1,RHANCPWDOC,GHDHS1988408005,1988,DHS,247,247,,,1
GHA,Ashanti,1816368,Antenatal care provider: Doctor,30.8,1,GH,Ghana,1988,GH1988DHS,RH_ANCP_W_DOC,83363010,I,408006,1408060,Region,Ashanti,14000,Three years preceding the survey,0,0,RHANCPWDOC,GHDHS1988408006,1988,DHS,383,383,,,1
GHA,Ashanti,7166403,Antenatal care provider: Doctor,30.5,1,GH,Ghana,1988,GH1988DHS,RH_ANCP_W_DOC,83363010,I,408006,1408060,Region,Ashanti,14001,Five years preceding the survey,0,0,RHANCPWDOC,GHDHS1988408006,1988,DHS,452,452,,,1
GHA,Ashanti,1816372,Antenatal care provider: Doctor,29,1,GH,Ghana,1988,GH1988DHS,RH_ANCP_W_DOC,83363010,I,408006,1408060,Region,Ashanti,14002,Two years preceding the survey,0,1,RHANCPWDOC,GHDHS1988408006,1988,DHS,276,276,,,1
GHA,Brong-Ahafo,6836668,Antenatal care provider: Doctor,24.1,1,GH,Ghana,1988,GH1988DHS,RH_ANCP_W_DOC,83363010,I,408007,1408070,Region,Brong-Ahafo,14000,Three years preceding the survey,0,0,RHANCPWDOC,GHDHS1988408007,1988,DHS,290,290,,,1
GHA,Brong-Ahafo,7761040,Antenatal care provider: Doctor,23.7,1,GH,Ghana,1988,GH1988DHS,RH_ANCP_W_DOC,83363010,I,408007,1408070,Region,Brong-Ahafo,14001,Five years preceding the survey,0,0,RHANCPWDOC,GHDHS1988408007,1988,DHS,338,338,,,1
GHA,Brong-Ahafo,6260447,Antenatal care provider: Doctor,25.7,1,GH,Ghana,1988,GH1988DHS,RH_ANCP_W_DOC,83363010,I,408007,1408070,Region,Brong-Ahafo,14002,Two years preceding the survey,0,1,RHANCPWDOC,GHDHS1988408007,1988,DHS,222,222,,,1
GHA,"Northern, Upper West, Upper East",3408775,Antenatal care provider: Doctor,4.6,1,GH,Ghana,1988,GH1988DHS,RH_ANCP_W_DOC,83363010,I,408008,1408080,Region,"Northern, Upper West, Upper East",14000,Three years preceding the survey,0,0,RHANCPWDOC,GHDHS1988408008,1988,DHS,283,283,,,1
GHA,"Northern, Upper West, Upper East",5011845,Antenatal care provider: Doctor,5.6,1,GH,Ghana,1988,GH1988DHS,RH_ANCP_W_DOC,83363010,I,408008,1408080,Region,"Northern, Upper West, Upper East",14001,Five years preceding the survey,0,0,RHANCPWDOC,GHDHS1988408008,1988,DHS,376,376,,,1
GHA,"Northern, Upper West, Upper East",1823601,Antenatal care provider: Doctor,2.9,1,GH,Ghana,1988,GH1988DHS,RH_ANCP_W_DOC,83363010,I,408008,1408080,Region,"Northern, Upper West, Upper East",14002,Two years preceding the survey,0,1,RHANCPWDOC,GHDHS1988408008,1988,DHS,204,204,,,1
GHA,Western (pre 2022),2030211,Antenatal care provider: Nurse/midwife,59,1,GH,Ghana,1988,GH1988DHS,RH_ANCP_W_NRS,83363020,I,408001,1408010,Region,Western (pre 2022),14000,Three years preceding the survey,0,0,RHANCPWNRS,GHDHS1988408001,1988,DHS,200,200,,,1
GHA,Western (pre 2022),7813173,Antenatal care provider: Nurse/midwife,56.8,1,GH,Ghana,1988,GH1988DHS,RH_ANCP_W_NRS,83363020,I,408001,1408010,Region,Western (pre 2022),14001,Five years preceding the survey,0,0,RHANCPWNRS,GHDHS1988408001,1988,DHS,243,243,,,1
GHA,Western (pre 2022),2164794,Antenatal care provider: Nurse/midwife,59.3,1,GH,Ghana,1988,GH1988DHS,RH_ANCP_W_NRS,83363020,I,408001,1408010,Region,Western (pre 2022),14002,Two years preceding the survey,0,1,RHANCPWNRS,GHDHS1988408001,1988,DHS,150,150,,,1
GHA,Central,1831404,Antenatal care provider: Nurse/midwife,46,1,GH,Ghana,1988,GH1988DHS,RH_ANCP_W_NRS,83363020,I,408002,1408020,Region,Central,14000,Three years preceding the survey,0,0,RHANCPWNRS,GHDHS1988408002,1988,DHS,239,239,,,1
GHA,Central,1831430,Antenatal care provider: Nurse/midwife,44.8,1,GH,Ghana,1988,GH1988DHS,RH_ANCP_W_NRS,83363020,I,408002,1408020,Region,Central,14001,Five years preceding the survey,0,0,RHANCPWNRS,GHDHS1988408002,1988,DHS,299,299,,,1
GHA,Central,7117870,Antenatal care provider: Nurse/midwife,49.2,1,GH,Ghana,1988,GH1988DHS,RH_ANCP_W_NRS,83363020,I,408002,1408020,Region,Central,14002,Two years preceding the survey,0,1,RHANCPWNRS,GHDHS1988408002,1988,DHS,181,181,,,1
GHA,Greater Accra,6366656,Antenatal care provider: Nurse/midwife,49.3,1,GH,Ghana,1988,GH1988DHS,RH_ANCP_W_NRS,83363020,I,408003,1408030,Region,Greater Accra,14000,Three years preceding the survey,0,0,RHANCPWNRS,GHDHS1988408003,1988,DHS,227,227,,,1
GHA,Greater Accra,1532614,Antenatal care provider: Nurse/midwife,47.3,1,GH,Ghana,1988,GH1988DHS,RH_ANCP_W_NRS,83363020,I,408003,1408030,Region,Greater Accra,14001,Five years preceding the survey,0,0,RHANCPWNRS,GHDHS1988408003,1988,DHS,283,283,,,1
GHA,Greater Accra,3849664,Antenatal care provider: Nurse/midwife,51.4,1,GH,Ghana,1988,GH1988DHS,RH_ANCP_W_NRS,83363020,I,408003,1408030,Region,Greater Accra,14002,Two years preceding the survey,0,1,RHANCPWNRS,GHDHS1988408003,1988,DHS,146,146,,,1
GHA,Volta (pre 2022),6605893,Antenatal care provider: Nurse/midwife,57.2,1,GH,Ghana,1988,GH1988DHS,RH_ANCP_W_NRS,83363020,I,408004,1408040,Region,Volta (pre 2022),14000,Three years preceding the survey,0,0,RHANCPWNRS,GHDHS1988408004,1988,DHS,264,264,,,1
GHA,Volta (pre 2022),6289891,Antenatal care provider: Nurse/midwife,56.7,1,GH,Ghana,1988,GH1988DHS,RH_ANCP_W_NRS,83363020,I,408004,1408040,Region,Volta (pre 2022),14001,Five years preceding the survey,0,0,RHANCPWNRS,GHDHS1988408004,1988,DHS,312,312,,,1
GHA,Volta (pre 2022),4863868,Antenatal care provider: Nurse/midwife,56.9,1,GH,Ghana,1988,GH1988DHS,RH_ANCP_W_NRS,83363020,I,408004,1408040,Region,Volta (pre 2022),14002,Two years preceding the survey,0,1,RHANCPWNRS,GHDHS1988408004,1988,DHS,197,197,,,1
GHA,Eastern,5283190,Antenatal care provider: Nurse/midwife,55,1,GH,Ghana,1988,GH1988DHS,RH_ANCP_W_NRS,83363020,I,408005,1408050,Region,Eastern,14000,Three years preceding the survey,0,0,RHANCPWNRS,GHDHS1988408005,1988,DHS,347,347,,,1
GHA,Eastern,1816382,Antenatal care provider: Nurse/midwife,54.2,1,GH,Ghana,1988,GH1988DHS,RH_ANCP_W_NRS,83363020,I,408005,1408050,Region,Eastern,14001,Five years preceding the survey,0,0,RHANCPWNRS,GHDHS1988408005,1988,DHS,413,413,,,1
GHA,Eastern,3137091,Antenatal care provider: Nurse/midwife,55.5,1,GH,Ghana,1988,GH1988DHS,RH_ANCP_W_NRS,83363020,I,408005,1408050,Region,Eastern,14002,Two years preceding the survey,0,1,RHANCPWNRS,GHDHS1988408005,1988,DHS,247,247,,,1
GHA,Ashanti,1816379,Antenatal care provider: Nurse/midwife,61.6,1,GH,Ghana,1988,GH1988DHS,RH_ANCP_W_NRS,83363020,I,408006,1408060,Region,Ashanti,14000,Three years preceding the survey,0,0,RHANCPWNRS,GHDHS1988408006,1988,DHS,383,383,,,1
GHA,Ashanti,7166421,Antenatal care provider: Nurse/midwife,62.2,1,GH,Ghana,1988,GH1988DHS,RH_ANCP_W_NRS,83363020,I,408006,1408060,Region,Ashanti,14001,Five years preceding the survey,0,0,RHANCPWNRS,GHDHS1988408006,1988,DHS,452,452,,,1
GHA,Ashanti,1816386,Antenatal care provider: Nurse/midwife,62.3,1,GH,Ghana,1988,GH1988DHS,RH_ANCP_W_NRS,83363020,I,408006,1408060,Region,Ashanti,14002,Two years preceding the survey,0,1,RHANCPWNRS,GHDHS1988408006,1988,DHS,276,276,,,1
GHA,Brong-Ahafo,6836692,Antenatal care provider: Nurse/midwife,64.1,1,GH,Ghana,1988,GH1988DHS,RH_ANCP_W_NRS,83363020,I,408007,1408070,Region,Brong-Ahafo,14000,Three years preceding the survey,0,0,RHANCPWNRS,GHDHS1988408007,1988,DHS,290,290,,,1
GHA,Brong-Ahafo,7761044,Antenatal care provider: Nurse/midwife,65.1,1,GH,Ghana,1988,GH1988DHS,RH_ANCP_W_NRS,83363020,I,408007,1408070,Region,Brong-Ahafo,14001,Five years preceding the survey,0,0,RHANCPWNRS,GHDHS1988408007,1988,DHS,338,338,,,1
GHA,Brong-Ahafo,6260367,Antenatal care provider: Nurse/midwife,63.5,1,GH,Ghana,1988,GH1988DHS,RH_ANCP_W_NRS,83363020,I,408007,1408070,Region,Brong-Ahafo,14002,Two years preceding the survey,0,1,RHANCPWNRS,GHDHS1988408007,1988,DHS,222,222,,,1
GHA,"Northern, Upper West, Upper East",3408777,Antenatal care provider: Nurse/midwife,49.1,1,GH,Ghana,1988,GH1988DHS,RH_ANCP_W_NRS,83363020,I,408008,1408080,Region,"Northern, Upper West, Upper East",14000,Three years preceding the survey,0,0,RHANCPWNRS,GHDHS1988408008,1988,DHS,283,283,,,1
GHA,"Northern, Upper West, Upper East",5011858,Antenatal care provider: Nurse/midwife,47.3,1,GH,Ghana,1988,GH1988DHS,RH_ANCP_W_NRS,83363020,I,408008,1408080,Region,"Northern, Upper West, Upper East",14001,Five years preceding the survey,0,0,RHANCPWNRS,GHDHS1988408008,1988,DHS,376,376,,,1
GHA,"Northern, Upper West, Upper East",1823608,Antenatal care provider: Nurse/midwife,49.5,1,GH,Ghana,1988,GH1988DHS,RH_ANCP_W_NRS,83363020,I,408008,1408080,Region,"Northern, Upper West, Upper East",14002,Two years preceding the survey,0,1,RHANCPWNRS,GHDHS1988408008,1988,DHS,204,204,,,1
GHA,Western (pre 2022),2030210,Antenatal care provider: Traditional birth attendant,3.5,1,GH,Ghana,1988,GH1988DHS,RH_ANCP_W_TBA,83363070,I,408001,1408010,Region,Western (pre 2022),14000,Three years preceding the survey,0,0,RHANCPWTBA,GHDHS1988408001,1988,DHS,200,200,,,1
GHA,Western (pre 2022),7813171,Antenatal care provider: Traditional birth attendant,4.1,1,GH,Ghana,1988,GH1988DHS,RH_ANCP_W_TBA,83363070,I,408001,1408010,Region,Western (pre 2022),14001,Five years preceding the survey,0,0,RHANCPWTBA,GHDHS1988408001,1988,DHS,243,243,,,1
GHA,Western (pre 2022),2164761,Antenatal care provider: Traditional birth attendant,2.7,1,GH,Ghana,1988,GH1988DHS,RH_ANCP_W_TBA,83363070,I,408001,1408010,Region,Western (pre 2022),14002,Two years preceding the survey,0,1,RHANCPWTBA,GHDHS1988408001,1988,DHS,150,150,,,1
GHA,Central,1831420,Antenatal care provider: Traditional birth attendant,5,1,GH,Ghana,1988,GH1988DHS,RH_ANCP_W_TBA,83363070,I,408002,1408020,Region,Central,14000,Three years preceding the survey,0,0,RHANCPWTBA,GHDHS1988408002,1988,DHS,239,239,,,1
GHA,Central,1831433,Antenatal care provider: Traditional birth attendant,5.7,1,GH,Ghana,1988,GH1988DHS,RH_ANCP_W_TBA,83363070,I,408002,1408020,Region,Central,14001,Five years preceding the survey,0,0,RHANCPWTBA,GHDHS1988408002,1988,DHS,299,299,,,1
GHA,Central,7117869,Antenatal care provider: Traditional birth attendant,5,1,GH,Ghana,1988,GH1988DHS,RH_ANCP_W_TBA,83363070,I,408002,1408020,Region,Central,14002,Two years preceding the survey,0,1,RHANCPWTBA,GHDHS1988408002,1988,DHS,181,181,,,1
GHA,Greater Accra,6366655,Antenatal care provider: Traditional birth attendant,1.3,1,GH,Ghana,1988,GH1988DHS,RH_ANCP_W_TBA,83363070,I,408003,1408030,Region,Greater Accra,14000,Three years preceding the survey,0,0,RHANCPWTBA,GHDHS1988408003,1988,DHS,227,227,,,1
GHA,Greater Accra,1532605,Antenatal care provider: Traditional birth attendant,1.4,1,GH,Ghana,1988,GH1988DHS,RH_ANCP_W_TBA,83363070,I,408003,1408030,Region,Greater Accra,14001,Five years preceding the survey,0,0,RHANCPWTBA,GHDHS1988408003,1988,DHS,283,283,,,1
GHA,Greater Accra,3849663,Antenatal care provider: Traditional birth attendant,1.4,1,GH,Ghana,1988,GH1988DHS,RH_ANCP_W_TBA,83363070,I,408003,1408030,Region,Greater Accra,14002,Two years preceding the survey,0,1,RHANCPWTBA,GHDHS1988408003,1988,DHS,146,146,,,1
GHA,Volta (pre 2022),6605896,Antenatal care provider: Traditional birth attendant,2.7,1,GH,Ghana,1988,GH1988DHS,RH_ANCP_W_TBA,83363070,I,408004,1408040,Region,Volta (pre 2022),14000,Three years preceding the survey,0,0,RHANCPWTBA,GHDHS1988408004,1988,DHS,264,264,,,1
GHA,Volta (pre 2022),6289895,Antenatal care provider: Traditional birth attendant,2.2,1,GH,Ghana,1988,GH1988DHS,RH_ANCP_W_TBA,83363070,I,408004,1408040,Region,Volta (pre 2022),14001,Five years preceding the survey,0,0,RHANCPWTBA,GHDHS1988408004,1988,DHS,312,312,,,1
GHA,Volta (pre 2022),4863866,Antenatal care provider: Traditional birth attendant,3,1,GH,Ghana,1988,GH1988DHS,RH_ANCP_W_TBA,83363070,I,408004,1408040,Region,Volta (pre 2022),14002,Two years preceding the survey,0,1,RHANCPWTBA,GHDHS1988408004,1988,DHS,197,197,,,1
GHA,Eastern,5283169,Antenatal care provider: Traditional birth attendant,6.9,1,GH,Ghana,1988,GH1988DHS,RH_ANCP_W_TBA,83363070,I,408005,1408050,Region,Eastern,14000,Three years preceding the survey,0,0,RHANCPWTBA,GHDHS1988408005,1988,DHS,347,347,,,1
GHA,Eastern,1816375,Antenatal care provider: Traditional birth attendant,7,1,GH,Ghana,1988,GH1988DHS,RH_ANCP_W_TBA,83363070,I,408005,1408050,Region,Eastern,14001,Five years preceding the survey,0,0,RHANCPWTBA,GHDHS1988408005,1988,DHS,413,413,,,1
GHA,Eastern,3137127,Antenatal care provider: Traditional birth attendant,7.7,1,GH,Ghana,1988,GH1988DHS,RH_ANCP_W_TBA,83363070,I,408005,1408050,Region,Eastern,14002,Two years preceding the survey,0,1,RHANCPWTBA,GHDHS1988408005,1988,DHS,247,247,,,1
GHA,Ashanti,1816367,Antenatal care provider: Traditional birth attendant,1.8,1,GH,Ghana,1988,GH1988DHS,RH_ANCP_W_TBA,83363070,I,408006,1408060,Region,Ashanti,14000,Three years preceding the survey,0,0,RHANCPWTBA,GHDHS1988408006,1988,DHS,383,383,,,1
GHA,Ashanti,7166407,Antenatal care provider: Traditional birth attendant,2,1,GH,Ghana,1988,GH1988DHS,RH_ANCP_W_TBA,83363070,I,408006,1408060,Region,Ashanti,14001,Five years preceding the survey,0,0,RHANCPWTBA,GHDHS1988408006,1988,DHS,452,452,,,1
GHA,Ashanti,1816384,Antenatal care provider: Traditional birth attendant,2.5,1,GH,Ghana,1988,GH1988DHS,RH_ANCP_W_TBA,83363070,I,408006,1408060,Region,Ashanti,14002,Two years preceding the survey,0,1,RHANCPWTBA,GHDHS1988408006,1988,DHS,276,276,,,1
GHA,Brong-Ahafo,6836667,Antenatal care provider: Traditional birth attendant,0.7,1,GH,Ghana,1988,GH1988DHS,RH_ANCP_W_TBA,83363070,I,408007,1408070,Region,Brong-Ahafo,14000,Three years preceding the survey,0,0,RHANCPWTBA,GHDHS1988408007,1988,DHS,290,290,,,1
GHA,Brong-Ahafo,7761043,Antenatal care provider: Traditional birth attendant,0.9,1,GH,Ghana,1988,GH1988DHS,RH_ANCP_W_TBA,83363070,I,408007,1408070,Region,Brong-Ahafo,14001,Five years preceding the survey,0,0,RHANCPWTBA,GHDHS1988408007,1988,DHS,338,338,,,1
GHA,Brong-Ahafo,6260365,Antenatal care provider: Traditional birth attendant,0.9,1,GH,Ghana,1988,GH1988DHS,RH_ANCP_W_TBA,83363070,I,408007,1408070,Region,Brong-Ahafo,14002,Two years preceding the survey,0,1,RHANCPWTBA,GHDHS1988408007,1988,DHS,222,222,,,1
GHA,"Northern, Upper West, Upper East",3408774,Antenatal care provider: Traditional birth attendant,2.5,1,GH,Ghana,1988,GH1988DHS,RH_ANCP_W_TBA,83363070,I,408008,1408080,Region,"Northern, Upper West, Upper East",14000,Three years preceding the survey,0,0,RHANCPWTBA,GHDHS1988408008,1988,DHS,283,283,,,1
GHA,"Northern, Upper West, Upper East",5011844,Antenatal care provider: Traditional birth attendant,2.7,1,GH,Ghana,1988,GH1988DHS,RH_ANCP_W_TBA,83363070,I,408008,1408080,Region,"Northern, Upper West, Upper East",14001,Five years preceding the survey,0,0,RHANCPWTBA,GHDHS1988408008,1988,DHS,376,376,,,1
GHA,"Northern, Upper West, Upper East",1823604,Antenatal care provider: Traditional birth attendant,3.4,1,GH,Ghana,1988,GH1988DHS,RH_ANCP_W_TBA,83363070,I,408008,1408080,Region,"Northern, Upper West, Upper East",14002,Two years preceding the survey,0,1,RHANCPWTBA,GHDHS1988408008,1988,DHS,204,204,,,1
GHA,Western (pre 2022),2030207,Antenatal care provider: Other,0,1,GH,Ghana,1988,GH1988DHS,RH_ANCP_W_OTH,83363080,I,408001,1408010,Region,Western (pre 2022),14000,Three years preceding the survey,0,0,RHANCPWOTH,GHDHS1988408001,1988,DHS,200,200,,,1
GHA,Western (pre 2022),7813170,Antenatal care provider: Other,0,1,GH,Ghana,1988,GH1988DHS,RH_ANCP_W_OTH,83363080,I,408001,1408010,Region,Western (pre 2022),14001,Five years preceding the survey,0,0,RHANCPWOTH,GHDHS1988408001,1988,DHS,243,243,,,1
GHA,Western (pre 2022),2164763,Antenatal care provider: Other,0,1,GH,Ghana,1988,GH1988DHS,RH_ANCP_W_OTH,83363080,I,408001,1408010,Region,Western (pre 2022),14002,Two years preceding the survey,0,1,RHANCPWOTH,GHDHS1988408001,1988,DHS,150,150,,,1
GHA,Central,1831397,Antenatal care provider: Other,2.5,1,GH,Ghana,1988,GH1988DHS,RH_ANCP_W_OTH,83363080,I,408002,1408020,Region,Central,14000,Three years preceding the survey,0,0,RHANCPWOTH,GHDHS1988408002,1988,DHS,239,239,,,1
GHA,Central,1831418,Antenatal care provider: Other,2,1,GH,Ghana,1988,GH1988DHS,RH_ANCP_W_OTH,83363080,I,408002,1408020,Region,Central,14001,Five years preceding the survey,0,0,RHANCPWOTH,GHDHS1988408002,1988,DHS,299,299,,,1
GHA,Central,7117867,Antenatal care provider: Other,2.8,1,GH,Ghana,1988,GH1988DHS,RH_ANCP_W_OTH,83363080,I,408002,1408020,Region,Central,14002,Two years preceding the survey,0,1,RHANCPWOTH,GHDHS1988408002,1988,DHS,181,181,,,1
GHA,Greater Accra,6366662,Antenatal care provider: Other,0.4,1,GH,Ghana,1988,GH1988DHS,RH_ANCP_W_OTH,83363080,I,408003,1408030,Region,Greater Accra,14000,Three years preceding the survey,0,0,RHANCPWOTH,GHDHS1988408003,1988,DHS,227,227,,,1
GHA,Greater Accra,1532607,Antenatal care provider: Other,0.4,1,GH,Ghana,1988,GH1988DHS,RH_ANCP_W_OTH,83363080,I,408003,1408030,Region,Greater Accra,14001,Five years preceding the survey,0,0,RHANCPWOTH,GHDHS1988408003,1988,DHS,283,283,,,1
GHA,Greater Accra,3849661,Antenatal care provider: Other,0,1,GH,Ghana,1988,GH1988DHS,RH_ANCP_W_OTH,83363080,I,408003,1408030,Region,Greater Accra,14002,Two years preceding the survey,0,1,RHANCPWOTH,GHDHS1988408003,1988,DHS,146,146,,,1
GHA,Volta (pre 2022),6605890,Antenatal care provider: Other,0,1,GH,Ghana,1988,GH1988DHS,RH_ANCP_W_OTH,83363080,I,408004,1408040,Region,Volta (pre 2022),14000,Three years preceding the survey,0,0,RHANCPWOTH,GHDHS1988408004,1988,DHS,264,264,,,1
GHA,Volta (pre 2022),6289892,Antenatal care provider: Other,0,1,GH,Ghana,1988,GH1988DHS,RH_ANCP_W_OTH,83363080,I,408004,1408040,Region,Volta (pre 2022),14001,Five years preceding the survey,0,0,RHANCPWOTH,GHDHS1988408004,1988,DHS,312,312,,,1
GHA,Volta (pre 2022),4863865,Antenatal care provider: Other,0,1,GH,Ghana,1988,GH1988DHS,RH_ANCP_W_OTH,83363080,I,408004,1408040,Region,Volta (pre 2022),14002,Two years preceding the survey,0,1,RHANCPWOTH,GHDHS1988408004,1988,DHS,197,197,,,1
GHA,Eastern,5283167,Antenatal care provider: Other,1.4,1,GH,Ghana,1988,GH1988DHS,RH_ANCP_W_OTH,83363080,I,408005,1408050,Region,Eastern,14000,Three years preceding the survey,0,0,RHANCPWOTH,GHDHS1988408005,1988,DHS,347,347,,,1
GHA,Eastern,1816377,Antenatal care provider: Other,1.7,1,GH,Ghana,1988,GH1988DHS,RH_ANCP_W_OTH,83363080,I,408005,1408050,Region,Eastern,14001,Five years preceding the survey,0,0,RHANCPWOTH,GHDHS1988408005,1988,DHS,413,413,,,1
GHA,Eastern,3137125,Antenatal care provider: Other,1.6,1,GH,Ghana,1988,GH1988DHS,RH_ANCP_W_OTH,83363080,I,408005,1408050,Region,Eastern,14002,Two years preceding the survey,0,1,RHANCPWOTH,GHDHS1988408005,1988,DHS,247,247,,,1
GHA,Ashanti,1816369,Antenatal care provider: Other,0.8,1,GH,Ghana,1988,GH1988DHS,RH_ANCP_W_OTH,83363080,I,408006,1408060,Region,Ashanti,14000,Three years preceding the survey,0,0,RHANCPWOTH,GHDHS1988408006,1988,DHS,383,383,,,1
GHA,Ashanti,7166404,Antenatal care provider: Other,0.7,1,GH,Ghana,1988,GH1988DHS,RH_ANCP_W_OTH,83363080,I,408006,1408060,Region,Ashanti,14001,Five years preceding the survey,0,0,RHANCPWOTH,GHDHS1988408006,1988,DHS,452,452,,,1
GHA,Ashanti,1816373,Antenatal care provider: Other,0.7,1,GH,Ghana,1988,GH1988DHS,RH_ANCP_W_OTH,83363080,I,408006,1408060,Region,Ashanti,14002,Two years preceding the survey,0,1,RHANCPWOTH,GHDHS1988408006,1988,DHS,276,276,,,1
GHA,Brong-Ahafo,6836669,Antenatal care provider: Other,0,1,GH,Ghana,1988,GH1988DHS,RH_ANCP_W_OTH,83363080,I,408007,1408070,Region,Brong-Ahafo,14000,Three years preceding the survey,0,0,RHANCPWOTH,GHDHS1988408007,1988,DHS,290,290,,,1
GHA,Brong-Ahafo,7761041,Antenatal care provider: Other,0,1,GH,Ghana,1988,GH1988DHS,RH_ANCP_W_OTH,83363080,I,408007,1408070,Region,Brong-Ahafo,14001,Five years preceding the survey,0,0,RHANCPWOTH,GHDHS1988408007,1988,DHS,338,338,,,1
