ISO3,Location,DataId,Indicator,Value,Precision,DHS_CountryCode,CountryName,SurveyYear,SurveyId,IndicatorId,IndicatorOrder,IndicatorType,CharacteristicId,CharacteristicOrder,CharacteristicCategory,CharacteristicLabel,ByVariableId,ByVariableLabel,IsTotal,IsPreferred,SDRID,RegionId,SurveyYearLabel,SurveyType,DenominatorWeighted,DenominatorUnweighted,CILow,CIHigh,LevelRank
GHA,Central,511027,Age specific fertility rate: 20-24,284,0,GH,Ghana,1988,GH1988DHS,FE_FRTR_W_A20,11763020,I,408002,1408020,Region,Central,0,,0,1,FEFRTRWA20,GHDHS1988408002,1988,DHS,,,,,1
GHA,Greater Accra,505160,Age specific fertility rate: 20-24,197,0,GH,Ghana,1988,GH1988DHS,FE_FRTR_W_A20,11763020,I,408003,1408030,Region,Greater Accra,0,,0,1,FEFRTRWA20,GHDHS1988408003,1988,DHS,,,,,1
GHA,Volta (pre 2022),517311,Age specific fertility rate: 20-24,290,0,GH,Ghana,1988,GH1988DHS,FE_FRTR_W_A20,11763020,I,408004,1408040,Region,Volta (pre 2022),0,,0,1,FEFRTRWA20,GHDHS1988408004,1988,DHS,,,,,1
GHA,Eastern,517350,Age specific fertility rate: 20-24,264,0,GH,Ghana,1988,GH1988DHS,FE_FRTR_W_A20,11763020,I,408005,1408050,Region,Eastern,0,,0,1,FEFRTRWA20,GHDHS1988408005,1988,DHS,,,,,1
GHA,Ashanti,517320,Age specific fertility rate: 20-24,252,0,GH,Ghana,1988,GH1988DHS,FE_FRTR_W_A20,11763020,I,408006,1408060,Region,Ashanti,0,,0,1,FEFRTRWA20,GHDHS1988408006,1988,DHS,,,,,1
GHA,Brong-Ahafo,517335,Age specific fertility rate: 20-24,266,0,GH,Ghana,1988,GH1988DHS,FE_FRTR_W_A20,11763020,I,408007,1408070,Region,Brong-Ahafo,0,,0,1,FEFRTRWA20,GHDHS1988408007,1988,DHS,,,,,1
GHA,"Northern, Upper West, Upper East",505218,Age specific fertility rate: 20-24,262,0,GH,Ghana,1988,GH1988DHS,FE_FRTR_W_A20,11763020,I,408008,1408080,Region,"Northern, Upper West, Upper East",0,,0,1,FEFRTRWA20,GHDHS1988408008,1988,DHS,,,,,1
GHA,Western (pre 2022),505198,Age specific fertility rate: 25-29,287,0,GH,Ghana,1988,GH1988DHS,FE_FRTR_W_A25,11763030,I,408001,1408010,Region,Western (pre 2022),0,,0,1,FEFRTRWA25,GHDHS1988408001,1988,DHS,,,,,1
GHA,Central,511028,Age specific fertility rate: 25-29,304,0,GH,Ghana,1988,GH1988DHS,FE_FRTR_W_A25,11763030,I,408002,1408020,Region,Central,0,,0,1,FEFRTRWA25,GHDHS1988408002,1988,DHS,,,,,1
GHA,Greater Accra,505161,Age specific fertility rate: 25-29,245,0,GH,Ghana,1988,GH1988DHS,FE_FRTR_W_A25,11763030,I,408003,1408030,Region,Greater Accra,0,,0,1,FEFRTRWA25,GHDHS1988408003,1988,DHS,,,,,1
GHA,Volta (pre 2022),517312,Age specific fertility rate: 25-29,272,0,GH,Ghana,1988,GH1988DHS,FE_FRTR_W_A25,11763030,I,408004,1408040,Region,Volta (pre 2022),0,,0,1,FEFRTRWA25,GHDHS1988408004,1988,DHS,,,,,1
GHA,Eastern,517351,Age specific fertility rate: 25-29,266,0,GH,Ghana,1988,GH1988DHS,FE_FRTR_W_A25,11763030,I,408005,1408050,Region,Eastern,0,,0,1,FEFRTRWA25,GHDHS1988408005,1988,DHS,,,,,1
GHA,Ashanti,517321,Age specific fertility rate: 25-29,283,0,GH,Ghana,1988,GH1988DHS,FE_FRTR_W_A25,11763030,I,408006,1408060,Region,Ashanti,0,,0,1,FEFRTRWA25,GHDHS1988408006,1988,DHS,,,,,1
GHA,Brong-Ahafo,517336,Age specific fertility rate: 25-29,299,0,GH,Ghana,1988,GH1988DHS,FE_FRTR_W_A25,11763030,I,408007,1408070,Region,Brong-Ahafo,0,,0,1,FEFRTRWA25,GHDHS1988408007,1988,DHS,,,,,1
GHA,"Northern, Upper West, Upper East",505219,Age specific fertility rate: 25-29,295,0,GH,Ghana,1988,GH1988DHS,FE_FRTR_W_A25,11763030,I,408008,1408080,Region,"Northern, Upper West, Upper East",0,,0,1,FEFRTRWA25,GHDHS1988408008,1988,DHS,,,,,1
GHA,Western (pre 2022),505199,Age specific fertility rate: 30-34,243,0,GH,Ghana,1988,GH1988DHS,FE_FRTR_W_A30,11763040,I,408001,1408010,Region,Western (pre 2022),0,,0,1,FEFRTRWA30,GHDHS1988408001,1988,DHS,,,,,1
GHA,Central,511039,Age specific fertility rate: 30-34,240,0,GH,Ghana,1988,GH1988DHS,FE_FRTR_W_A30,11763040,I,408002,1408020,Region,Central,0,,0,1,FEFRTRWA30,GHDHS1988408002,1988,DHS,,,,,1
GHA,Greater Accra,505174,Age specific fertility rate: 30-34,145,0,GH,Ghana,1988,GH1988DHS,FE_FRTR_W_A30,11763040,I,408003,1408030,Region,Greater Accra,0,,0,1,FEFRTRWA30,GHDHS1988408003,1988,DHS,,,,,1
GHA,Volta (pre 2022),517313,Age specific fertility rate: 30-34,284,0,GH,Ghana,1988,GH1988DHS,FE_FRTR_W_A30,11763040,I,408004,1408040,Region,Volta (pre 2022),0,,0,1,FEFRTRWA30,GHDHS1988408004,1988,DHS,,,,,1
GHA,Eastern,517352,Age specific fertility rate: 30-34,217,0,GH,Ghana,1988,GH1988DHS,FE_FRTR_W_A30,11763040,I,408005,1408050,Region,Eastern,0,,0,1,FEFRTRWA30,GHDHS1988408005,1988,DHS,,,,,1
GHA,Ashanti,517434,Age specific fertility rate: 30-34,263,0,GH,Ghana,1988,GH1988DHS,FE_FRTR_W_A30,11763040,I,408006,1408060,Region,Ashanti,0,,0,1,FEFRTRWA30,GHDHS1988408006,1988,DHS,,,,,1
GHA,Brong-Ahafo,517337,Age specific fertility rate: 30-34,287,0,GH,Ghana,1988,GH1988DHS,FE_FRTR_W_A30,11763040,I,408007,1408070,Region,Brong-Ahafo,0,,0,1,FEFRTRWA30,GHDHS1988408007,1988,DHS,,,,,1
GHA,"Northern, Upper West, Upper East",505276,Age specific fertility rate: 30-34,303,0,GH,Ghana,1988,GH1988DHS,FE_FRTR_W_A30,11763040,I,408008,1408080,Region,"Northern, Upper West, Upper East",0,,0,1,FEFRTRWA30,GHDHS1988408008,1988,DHS,,,,,1
GHA,Western (pre 2022),505204,Age specific fertility rate: 35-39,154,0,GH,Ghana,1988,GH1988DHS,FE_FRTR_W_A35,11763050,I,408001,1408010,Region,Western (pre 2022),0,,0,1,FEFRTRWA35,GHDHS1988408001,1988,DHS,,,,,1
GHA,Central,511040,Age specific fertility rate: 35-39,155,0,GH,Ghana,1988,GH1988DHS,FE_FRTR_W_A35,11763050,I,408002,1408020,Region,Central,0,,0,1,FEFRTRWA35,GHDHS1988408002,1988,DHS,,,,,1
GHA,Greater Accra,505300,Age specific fertility rate: 35-39,135,0,GH,Ghana,1988,GH1988DHS,FE_FRTR_W_A35,11763050,I,408003,1408030,Region,Greater Accra,0,,0,1,FEFRTRWA35,GHDHS1988408003,1988,DHS,,,,,1
GHA,Volta (pre 2022),517314,Age specific fertility rate: 35-39,211,0,GH,Ghana,1988,GH1988DHS,FE_FRTR_W_A35,11763050,I,408004,1408040,Region,Volta (pre 2022),0,,0,1,FEFRTRWA35,GHDHS1988408004,1988,DHS,,,,,1
GHA,Eastern,517353,Age specific fertility rate: 35-39,184,0,GH,Ghana,1988,GH1988DHS,FE_FRTR_W_A35,11763050,I,408005,1408050,Region,Eastern,0,,0,1,FEFRTRWA35,GHDHS1988408005,1988,DHS,,,,,1
GHA,Ashanti,517435,Age specific fertility rate: 35-39,194,0,GH,Ghana,1988,GH1988DHS,FE_FRTR_W_A35,11763050,I,408006,1408060,Region,Ashanti,0,,0,1,FEFRTRWA35,GHDHS1988408006,1988,DHS,,,,,1
GHA,Brong-Ahafo,517338,Age specific fertility rate: 35-39,272,0,GH,Ghana,1988,GH1988DHS,FE_FRTR_W_A35,11763050,I,408007,1408070,Region,Brong-Ahafo,0,,0,1,FEFRTRWA35,GHDHS1988408007,1988,DHS,,,,,1
GHA,"Northern, Upper West, Upper East",505277,Age specific fertility rate: 35-39,209,0,GH,Ghana,1988,GH1988DHS,FE_FRTR_W_A35,11763050,I,408008,1408080,Region,"Northern, Upper West, Upper East",0,,0,1,FEFRTRWA35,GHDHS1988408008,1988,DHS,,,,,1
GHA,Eastern,517408,Age specific fertility rate: 40-44,114,0,GH,Ghana,1988,GH1988DHS,FE_FRTR_W_A40,11763060,I,408005,1408050,Region,Eastern,0,,0,1,FEFRTRWA40,GHDHS1988408005,1988,DHS,,,,,1
GHA,Ashanti,517346,Age specific fertility rate: 40-44,93,0,GH,Ghana,1988,GH1988DHS,FE_FRTR_W_A40,11763060,I,408006,1408060,Region,Ashanti,0,,0,1,FEFRTRWA40,GHDHS1988408006,1988,DHS,,,,,1
GHA,"Northern, Upper West, Upper East",505214,Age specific fertility rate: 40-44,130,0,GH,Ghana,1988,GH1988DHS,FE_FRTR_W_A40,11763060,I,408008,1408080,Region,"Northern, Upper West, Upper East",0,,0,1,FEFRTRWA40,GHDHS1988408008,1988,DHS,,,,,1
GHA,Eastern,517323,Age specific fertility rate: 45-49,28,0,GH,Ghana,1988,GH1988DHS,FE_FRTR_W_A45,11763070,I,408005,1408050,Region,Eastern,0,,0,1,FEFRTRWA45,GHDHS1988408005,1988,DHS,,,,,1
GHA,Western (pre 2022),505209,Total fertility rate 15-49,6.4,1,GH,Ghana,1988,GH1988DHS,FE_FRTR_W_TFR,11763080,I,408001,1408010,Region,Western (pre 2022),0,,0,1,FEFRTRWTFR,GHDHS1988408001,1988,DHS,,,,,1
GHA,Central,511026,Total fertility rate 15-49,6.6,1,GH,Ghana,1988,GH1988DHS,FE_FRTR_W_TFR,11763080,I,408002,1408020,Region,Central,0,,0,1,FEFRTRWTFR,GHDHS1988408002,1988,DHS,,,,,1
GHA,Greater Accra,505260,Total fertility rate 15-49,4.7,1,GH,Ghana,1988,GH1988DHS,FE_FRTR_W_TFR,11763080,I,408003,1408030,Region,Greater Accra,0,,0,1,FEFRTRWTFR,GHDHS1988408003,1988,DHS,,,,,1
GHA,Volta (pre 2022),517365,Total fertility rate 15-49,7.2,1,GH,Ghana,1988,GH1988DHS,FE_FRTR_W_TFR,11763080,I,408004,1408040,Region,Volta (pre 2022),0,,0,1,FEFRTRWTFR,GHDHS1988408004,1988,DHS,,,,,1
GHA,Eastern,517409,Total fertility rate 15-49,6,1,GH,Ghana,1988,GH1988DHS,FE_FRTR_W_TFR,11763080,I,408005,1408050,Region,Eastern,0,,0,1,FEFRTRWTFR,GHDHS1988408005,1988,DHS,,,,,1
GHA,Ashanti,517347,Total fertility rate 15-49,6.3,1,GH,Ghana,1988,GH1988DHS,FE_FRTR_W_TFR,11763080,I,408006,1408060,Region,Ashanti,0,,0,1,FEFRTRWTFR,GHDHS1988408006,1988,DHS,,,,,1
GHA,Brong-Ahafo,517333,Total fertility rate 15-49,7.6,1,GH,Ghana,1988,GH1988DHS,FE_FRTR_W_TFR,11763080,I,408007,1408070,Region,Brong-Ahafo,0,,0,1,FEFRTRWTFR,GHDHS1988408007,1988,DHS,,,,,1
GHA,"Northern, Upper West, Upper East",505215,Total fertility rate 15-49,6.9,1,GH,Ghana,1988,GH1988DHS,FE_FRTR_W_TFR,11763080,I,408008,1408080,Region,"Northern, Upper West, Upper East",0,,0,1,FEFRTRWTFR,GHDHS1988408008,1988,DHS,,,,,1
GHA,Western (pre 2022),505205,Total fertility rate 15-44,6,1,GH,Ghana,1988,GH1988DHS,FE_FRTR_W_TF4,11763090,I,408001,1408010,Region,Western (pre 2022),0,,0,1,FEFRTRWTF4,GHDHS1988408001,1988,DHS,,,,,1
GHA,Central,511023,Total fertility rate 15-44,6.4,1,GH,Ghana,1988,GH1988DHS,FE_FRTR_W_TF4,11763090,I,408002,1408020,Region,Central,0,,0,1,FEFRTRWTF4,GHDHS1988408002,1988,DHS,,,,,1
GHA,Greater Accra,505248,Total fertility rate 15-44,4.5,1,GH,Ghana,1988,GH1988DHS,FE_FRTR_W_TF4,11763090,I,408003,1408030,Region,Greater Accra,0,,0,1,FEFRTRWTF4,GHDHS1988408003,1988,DHS,,,,,1
GHA,Volta (pre 2022),517310,Total fertility rate 15-44,6.6,1,GH,Ghana,1988,GH1988DHS,FE_FRTR_W_TF4,11763090,I,408004,1408040,Region,Volta (pre 2022),0,,0,1,FEFRTRWTF4,GHDHS1988408004,1988,DHS,,,,,1
GHA,Eastern,517324,Total fertility rate 15-44,5.9,1,GH,Ghana,1988,GH1988DHS,FE_FRTR_W_TF4,11763090,I,408005,1408050,Region,Eastern,0,,0,1,FEFRTRWTF4,GHDHS1988408005,1988,DHS,,,,,1
GHA,Ashanti,517348,Total fertility rate 15-44,6,1,GH,Ghana,1988,GH1988DHS,FE_FRTR_W_TF4,11763090,I,408006,1408060,Region,Ashanti,0,,0,1,FEFRTRWTF4,GHDHS1988408006,1988,DHS,,,,,1
GHA,Brong-Ahafo,517334,Total fertility rate 15-44,7.3,1,GH,Ghana,1988,GH1988DHS,FE_FRTR_W_TF4,11763090,I,408007,1408070,Region,Brong-Ahafo,0,,0,1,FEFRTRWTF4,GHDHS1988408007,1988,DHS,,,,,1
GHA,"Northern, Upper West, Upper East",505216,Total fertility rate 15-44,6.5,1,GH,Ghana,1988,GH1988DHS,FE_FRTR_W_TF4,11763090,I,408008,1408080,Region,"Northern, Upper West, Upper East",0,,0,1,FEFRTRWTF4,GHDHS1988408008,1988,DHS,,,,,1
GHA,Western (pre 2022),505196,General fertility rate,219,0,GH,Ghana,1988,GH1988DHS,FE_FRTR_W_GFR,11763100,I,408001,1408010,Region,Western (pre 2022),0,,0,1,FEFRTRWGFR,GHDHS1988408001,1988,DHS,,,,,1
GHA,Central,511022,General fertility rate,231,0,GH,Ghana,1988,GH1988DHS,FE_FRTR_W_GFR,11763100,I,408002,1408020,Region,Central,0,,0,1,FEFRTRWGFR,GHDHS1988408002,1988,DHS,,,,,1
GHA,Greater Accra,505231,General fertility rate,159,0,GH,Ghana,1988,GH1988DHS,FE_FRTR_W_GFR,11763100,I,408003,1408030,Region,Greater Accra,0,,0,1,FEFRTRWGFR,GHDHS1988408003,1988,DHS,,,,,1
GHA,Volta (pre 2022),517305,General fertility rate,237,0,GH,Ghana,1988,GH1988DHS,FE_FRTR_W_GFR,11763100,I,408004,1408040,Region,Volta (pre 2022),0,,0,1,FEFRTRWGFR,GHDHS1988408004,1988,DHS,,,,,1
GHA,Eastern,517325,General fertility rate,209,0,GH,Ghana,1988,GH1988DHS,FE_FRTR_W_GFR,11763100,I,408005,1408050,Region,Eastern,0,,0,1,FEFRTRWGFR,GHDHS1988408005,1988,DHS,,,,,1
GHA,Ashanti,517319,General fertility rate,209,0,GH,Ghana,1988,GH1988DHS,FE_FRTR_W_GFR,11763100,I,408006,1408060,Region,Ashanti,0,,0,1,FEFRTRWGFR,GHDHS1988408006,1988,DHS,,,,,1
GHA,Brong-Ahafo,517330,General fertility rate,255,0,GH,Ghana,1988,GH1988DHS,FE_FRTR_W_GFR,11763100,I,408007,1408070,Region,Brong-Ahafo,0,,0,1,FEFRTRWGFR,GHDHS1988408007,1988,DHS,,,,,1
GHA,"Northern, Upper West, Upper East",505217,General fertility rate,235,0,GH,Ghana,1988,GH1988DHS,FE_FRTR_W_GFR,11763100,I,408008,1408080,Region,"Northern, Upper West, Upper East",0,,0,1,FEFRTRWGFR,GHDHS1988408008,1988,DHS,,,,,1
GHA,Western (pre 2022),1617850,Total wanted fertility rate,5.4,1,GH,Ghana,1988,GH1988DHS,PR_WTFR_W_WFR,22333010,I,408001,1408010,Region,Western (pre 2022),0,,0,1,PRWTFRWWFR,GHDHS1988408001,1988,DHS,,,,,1
GHA,Central,1624200,Total wanted fertility rate,5.6,1,GH,Ghana,1988,GH1988DHS,PR_WTFR_W_WFR,22333010,I,408002,1408020,Region,Central,0,,0,1,PRWTFRWWFR,GHDHS1988408002,1988,DHS,,,,,1
GHA,Greater Accra,1617879,Total wanted fertility rate,4,1,GH,Ghana,1988,GH1988DHS,PR_WTFR_W_WFR,22333010,I,408003,1408030,Region,Greater Accra,0,,0,1,PRWTFRWWFR,GHDHS1988408003,1988,DHS,,,,,1
GHA,Volta (pre 2022),1631768,Total wanted fertility rate,5.8,1,GH,Ghana,1988,GH1988DHS,PR_WTFR_W_WFR,22333010,I,408004,1408040,Region,Volta (pre 2022),0,,0,1,PRWTFRWWFR,GHDHS1988408004,1988,DHS,,,,,1
GHA,Eastern,1631830,Total wanted fertility rate,4.8,1,GH,Ghana,1988,GH1988DHS,PR_WTFR_W_WFR,22333010,I,408005,1408050,Region,Eastern,0,,0,1,PRWTFRWWFR,GHDHS1988408005,1988,DHS,,,,,1
GHA,Ashanti,1631775,Total wanted fertility rate,4.6,1,GH,Ghana,1988,GH1988DHS,PR_WTFR_W_WFR,22333010,I,408006,1408060,Region,Ashanti,0,,0,1,PRWTFRWWFR,GHDHS1988408006,1988,DHS,,,,,1
GHA,Brong-Ahafo,1631780,Total wanted fertility rate,6.1,1,GH,Ghana,1988,GH1988DHS,PR_WTFR_W_WFR,22333010,I,408007,1408070,Region,Brong-Ahafo,0,,0,1,PRWTFRWWFR,GHDHS1988408007,1988,DHS,,,,,1
GHA,"Northern, Upper West, Upper East",1617859,Total wanted fertility rate,6.7,1,GH,Ghana,1988,GH1988DHS,PR_WTFR_W_WFR,22333010,I,408008,1408080,Region,"Northern, Upper West, Upper East",0,,0,1,PRWTFRWWFR,GHDHS1988408008,1988,DHS,,,,,1
GHA,Western (pre 2022),517697,Age specific fertility rate: 15-19,150,0,GH,Ghana,1993,GH1993DHS,FE_FRTR_W_A15,11763010,I,408001,1408010,Region,Western (pre 2022),0,,0,1,FEFRTRWA15,GHDHS1993408001,1993,DHS,,,,,1
GHA,Central,517676,Age specific fertility rate: 15-19,124,0,GH,Ghana,1993,GH1993DHS,FE_FRTR_W_A15,11763010,I,408002,1408020,Region,Central,0,,0,1,FEFRTRWA15,GHDHS1993408002,1993,DHS,,,,,1
GHA,Greater Accra,523720,Age specific fertility rate: 15-19,69,0,GH,Ghana,1993,GH1993DHS,FE_FRTR_W_A15,11763010,I,408003,1408030,Region,Greater Accra,0,,0,1,FEFRTRWA15,GHDHS1993408003,1993,DHS,,,,,1
GHA,Volta (pre 2022),523713,Age specific fertility rate: 15-19,71,0,GH,Ghana,1993,GH1993DHS,FE_FRTR_W_A15,11763010,I,408004,1408040,Region,Volta (pre 2022),0,,0,1,FEFRTRWA15,GHDHS1993408004,1993,DHS,,,,,1
GHA,Eastern,523748,Age specific fertility rate: 15-19,134,0,GH,Ghana,1993,GH1993DHS,FE_FRTR_W_A15,11763010,I,408005,1408050,Region,Eastern,0,,0,1,FEFRTRWA15,GHDHS1993408005,1993,DHS,,,,,1
GHA,Ashanti,511490,Age specific fertility rate: 15-19,154,0,GH,Ghana,1993,GH1993DHS,FE_FRTR_W_A15,11763010,I,408006,1408060,Region,Ashanti,0,,0,1,FEFRTRWA15,GHDHS1993408006,1993,DHS,,,,,1
GHA,Brong-Ahafo,511436,Age specific fertility rate: 15-19,107,0,GH,Ghana,1993,GH1993DHS,FE_FRTR_W_A15,11763010,I,408007,1408070,Region,Brong-Ahafo,0,,0,1,FEFRTRWA15,GHDHS1993408007,1993,DHS,,,,,1
GHA,"Northern, Upper West, Upper East",505681,Age specific fertility rate: 15-19,115,0,GH,Ghana,1993,GH1993DHS,FE_FRTR_W_A15,11763010,I,408008,1408080,Region,"Northern, Upper West, Upper East",0,,0,1,FEFRTRWA15,GHDHS1993408008,1993,DHS,,,,,
GHA,Northern (pre 2022),523816,Age specific fertility rate: 15-19,133,0,GH,Ghana,1993,GH1993DHS,FE_FRTR_W_A15,11763010,I,408009,1408090,Region,..Northern (pre 2022),0,,0,1,FEFRTRWA15,GHDHS1993408009,1993,DHS,,,,,1
GHA,Western (pre 2022),517692,Age specific fertility rate: 20-24,247,0,GH,Ghana,1993,GH1993DHS,FE_FRTR_W_A20,11763020,I,408001,1408010,Region,Western (pre 2022),0,,0,1,FEFRTRWA20,GHDHS1993408001,1993,DHS,,,,,1
GHA,Central,517677,Age specific fertility rate: 20-24,231,0,GH,Ghana,1993,GH1993DHS,FE_FRTR_W_A20,11763020,I,408002,1408020,Region,Central,0,,0,1,FEFRTRWA20,GHDHS1993408002,1993,DHS,,,,,1
GHA,Greater Accra,523739,Age specific fertility rate: 20-24,132,0,GH,Ghana,1993,GH1993DHS,FE_FRTR_W_A20,11763020,I,408003,1408030,Region,Greater Accra,0,,0,1,FEFRTRWA20,GHDHS1993408003,1993,DHS,,,,,1
GHA,Volta (pre 2022),523723,Age specific fertility rate: 20-24,230,0,GH,Ghana,1993,GH1993DHS,FE_FRTR_W_A20,11763020,I,408004,1408040,Region,Volta (pre 2022),0,,0,1,FEFRTRWA20,GHDHS1993408004,1993,DHS,,,,,1
GHA,Eastern,523750,Age specific fertility rate: 20-24,218,0,GH,Ghana,1993,GH1993DHS,FE_FRTR_W_A20,11763020,I,408005,1408050,Region,Eastern,0,,0,1,FEFRTRWA20,GHDHS1993408005,1993,DHS,,,,,1
GHA,Ashanti,511399,Age specific fertility rate: 20-24,257,0,GH,Ghana,1993,GH1993DHS,FE_FRTR_W_A20,11763020,I,408006,1408060,Region,Ashanti,0,,0,1,FEFRTRWA20,GHDHS1993408006,1993,DHS,,,,,1
GHA,Brong-Ahafo,511387,Age specific fertility rate: 20-24,190,0,GH,Ghana,1993,GH1993DHS,FE_FRTR_W_A20,11763020,I,408007,1408070,Region,Brong-Ahafo,0,,0,1,FEFRTRWA20,GHDHS1993408007,1993,DHS,,,,,1
GHA,"Northern, Upper West, Upper East",505629,Age specific fertility rate: 20-24,251,0,GH,Ghana,1993,GH1993DHS,FE_FRTR_W_A20,11763020,I,408008,1408080,Region,"Northern, Upper West, Upper East",0,,0,1,FEFRTRWA20,GHDHS1993408008,1993,DHS,,,,,
GHA,Northern (pre 2022),523761,Age specific fertility rate: 20-24,256,0,GH,Ghana,1993,GH1993DHS,FE_FRTR_W_A20,11763020,I,408009,1408090,Region,..Northern (pre 2022),0,,0,1,FEFRTRWA20,GHDHS1993408009,1993,DHS,,,,,1
GHA,Upper East,523730,Age specific fertility rate: 20-24,234,0,GH,Ghana,1993,GH1993DHS,FE_FRTR_W_A20,11763020,I,408011,1408110,Region,..Upper East,0,,0,1,FEFRTRWA20,GHDHS1993408011,1993,DHS,,,,,1
GHA,Western (pre 2022),517693,Age specific fertility rate: 25-29,278,0,GH,Ghana,1993,GH1993DHS,FE_FRTR_W_A25,11763030,I,408001,1408010,Region,Western (pre 2022),0,,0,1,FEFRTRWA25,GHDHS1993408001,1993,DHS,,,,,1
GHA,Central,517679,Age specific fertility rate: 25-29,254,0,GH,Ghana,1993,GH1993DHS,FE_FRTR_W_A25,11763030,I,408002,1408020,Region,Central,0,,0,1,FEFRTRWA25,GHDHS1993408002,1993,DHS,,,,,1
GHA,Greater Accra,523740,Age specific fertility rate: 25-29,193,0,GH,Ghana,1993,GH1993DHS,FE_FRTR_W_A25,11763030,I,408003,1408030,Region,Greater Accra,0,,0,1,FEFRTRWA25,GHDHS1993408003,1993,DHS,,,,,1
GHA,Volta (pre 2022),523724,Age specific fertility rate: 25-29,258,0,GH,Ghana,1993,GH1993DHS,FE_FRTR_W_A25,11763030,I,408004,1408040,Region,Volta (pre 2022),0,,0,1,FEFRTRWA25,GHDHS1993408004,1993,DHS,,,,,1
GHA,Eastern,523753,Age specific fertility rate: 25-29,228,0,GH,Ghana,1993,GH1993DHS,FE_FRTR_W_A25,11763030,I,408005,1408050,Region,Eastern,0,,0,1,FEFRTRWA25,GHDHS1993408005,1993,DHS,,,,,1
GHA,Ashanti,511400,Age specific fertility rate: 25-29,228,0,GH,Ghana,1993,GH1993DHS,FE_FRTR_W_A25,11763030,I,408006,1408060,Region,Ashanti,0,,0,1,FEFRTRWA25,GHDHS1993408006,1993,DHS,,,,,1
GHA,Brong-Ahafo,511388,Age specific fertility rate: 25-29,219,0,GH,Ghana,1993,GH1993DHS,FE_FRTR_W_A25,11763030,I,408007,1408070,Region,Brong-Ahafo,0,,0,1,FEFRTRWA25,GHDHS1993408007,1993,DHS,,,,,1
GHA,"Northern, Upper West, Upper East",505630,Age specific fertility rate: 25-29,232,0,GH,Ghana,1993,GH1993DHS,FE_FRTR_W_A25,11763030,I,408008,1408080,Region,"Northern, Upper West, Upper East",0,,0,1,FEFRTRWA25,GHDHS1993408008,1993,DHS,,,,,
