ISO3,Location,DataId,Indicator,Value,Precision,DHS_CountryCode,CountryName,SurveyYear,SurveyId,IndicatorId,IndicatorOrder,IndicatorType,CharacteristicId,CharacteristicOrder,CharacteristicCategory,CharacteristicLabel,ByVariableId,ByVariableLabel,IsTotal,IsPreferred,SDRID,RegionId,SurveyYearLabel,SurveyType,DenominatorWeighted,DenominatorUnweighted,CILow,CIHigh,LevelRank
GHA,Ashanti,5240915,Other employer-base health insurance [Women],0.3,1,GH,Ghana,2008,GH2008DHS,AH_HINS_W_EBI,151403020,I,408006,1408060,Region,Ashanti,0,,0,1,AHHINSWEBI,GHDHS2008408006,2008,DHS,1011,815,,,1
GHA,Brong-Ahafo,3165213,Other employer-base health insurance [Women],0,1,GH,Ghana,2008,GH2008DHS,AH_HINS_W_EBI,151403020,I,408007,1408070,Region,Brong-Ahafo,0,,0,1,AHHINSWEBI,GHDHS2008408007,2008,DHS,425,403,,,1
GHA,"Northern, Upper West, Upper East",3969947,Other employer-base health insurance [Women],0,1,GH,Ghana,2008,GH2008DHS,AH_HINS_W_EBI,151403020,I,408008,1408080,Region,"Northern, Upper West, Upper East",0,,0,1,AHHINSWEBI,GHDHS2008408008,2008,DHS,842,1322,,,
GHA,Northern (pre 2022),6455971,Other employer-base health insurance [Women],0,1,GH,Ghana,2008,GH2008DHS,AH_HINS_W_EBI,151403020,I,408009,1408090,Region,..Northern (pre 2022),0,,0,1,AHHINSWEBI,GHDHS2008408009,2008,DHS,467,497,,,1
GHA,Upper West,6786554,Other employer-base health insurance [Women],0,1,GH,Ghana,2008,GH2008DHS,AH_HINS_W_EBI,151403020,I,408010,1408100,Region,..Upper West,0,,0,1,AHHINSWEBI,GHDHS2008408010,2008,DHS,122,452,,,1
GHA,Upper East,4456583,Other employer-base health insurance [Women],0,1,GH,Ghana,2008,GH2008DHS,AH_HINS_W_EBI,151403020,I,408011,1408110,Region,..Upper East,0,,0,1,AHHINSWEBI,GHDHS2008408011,2008,DHS,253,373,,,1
GHA,Western (pre 2022),7901807,Mutual health organzation or community-base health insurance [Women],0,1,GH,Ghana,2008,GH2008DHS,AH_HINS_W_MUT,151403030,I,408001,1408010,Region,Western (pre 2022),0,,0,1,AHHINSWMUT,GHDHS2008408001,2008,DHS,447,438,,,1
GHA,Central,6071089,Mutual health organzation or community-base health insurance [Women],1.2,1,GH,Ghana,2008,GH2008DHS,AH_HINS_W_MUT,151403030,I,408002,1408020,Region,Central,0,,0,1,AHHINSWMUT,GHDHS2008408002,2008,DHS,424,334,,,1
GHA,Greater Accra,7570773,Mutual health organzation or community-base health insurance [Women],0.1,1,GH,Ghana,2008,GH2008DHS,AH_HINS_W_MUT,151403030,I,408003,1408030,Region,Greater Accra,0,,0,1,AHHINSWMUT,GHDHS2008408003,2008,DHS,853,692,,,1
GHA,Volta (pre 2022),2583121,Mutual health organzation or community-base health insurance [Women],0.3,1,GH,Ghana,2008,GH2008DHS,AH_HINS_W_MUT,151403030,I,408004,1408040,Region,Volta (pre 2022),0,,0,1,AHHINSWMUT,GHDHS2008408004,2008,DHS,431,433,,,1
GHA,Eastern,3685390,Mutual health organzation or community-base health insurance [Women],2,1,GH,Ghana,2008,GH2008DHS,AH_HINS_W_MUT,151403030,I,408005,1408050,Region,Eastern,0,,0,1,AHHINSWMUT,GHDHS2008408005,2008,DHS,483,479,,,1
GHA,Ashanti,5240913,Mutual health organzation or community-base health insurance [Women],2.8,1,GH,Ghana,2008,GH2008DHS,AH_HINS_W_MUT,151403030,I,408006,1408060,Region,Ashanti,0,,0,1,AHHINSWMUT,GHDHS2008408006,2008,DHS,1011,815,,,1
GHA,Brong-Ahafo,3165210,Mutual health organzation or community-base health insurance [Women],0.7,1,GH,Ghana,2008,GH2008DHS,AH_HINS_W_MUT,151403030,I,408007,1408070,Region,Brong-Ahafo,0,,0,1,AHHINSWMUT,GHDHS2008408007,2008,DHS,425,403,,,1
GHA,"Northern, Upper West, Upper East",3969893,Mutual health organzation or community-base health insurance [Women],0.6,1,GH,Ghana,2008,GH2008DHS,AH_HINS_W_MUT,151403030,I,408008,1408080,Region,"Northern, Upper West, Upper East",0,,0,1,AHHINSWMUT,GHDHS2008408008,2008,DHS,842,1322,,,
GHA,Northern (pre 2022),6455974,Mutual health organzation or community-base health insurance [Women],0.7,1,GH,Ghana,2008,GH2008DHS,AH_HINS_W_MUT,151403030,I,408009,1408090,Region,..Northern (pre 2022),0,,0,1,AHHINSWMUT,GHDHS2008408009,2008,DHS,467,497,,,1
GHA,Upper West,6786511,Mutual health organzation or community-base health insurance [Women],0.9,1,GH,Ghana,2008,GH2008DHS,AH_HINS_W_MUT,151403030,I,408010,1408100,Region,..Upper West,0,,0,1,AHHINSWMUT,GHDHS2008408010,2008,DHS,122,452,,,1
GHA,Upper East,4456585,Mutual health organzation or community-base health insurance [Women],0.2,1,GH,Ghana,2008,GH2008DHS,AH_HINS_W_MUT,151403030,I,408011,1408110,Region,..Upper East,0,,0,1,AHHINSWMUT,GHDHS2008408011,2008,DHS,253,373,,,1
GHA,Western (pre 2022),7901854,Privately purchased commercial insurance [Women],0,1,GH,Ghana,2008,GH2008DHS,AH_HINS_W_PRV,151403040,I,408001,1408010,Region,Western (pre 2022),0,,0,1,AHHINSWPRV,GHDHS2008408001,2008,DHS,447,438,,,1
GHA,Central,6071126,Privately purchased commercial insurance [Women],0,1,GH,Ghana,2008,GH2008DHS,AH_HINS_W_PRV,151403040,I,408002,1408020,Region,Central,0,,0,1,AHHINSWPRV,GHDHS2008408002,2008,DHS,424,334,,,1
GHA,Greater Accra,7570776,Privately purchased commercial insurance [Women],0,1,GH,Ghana,2008,GH2008DHS,AH_HINS_W_PRV,151403040,I,408003,1408030,Region,Greater Accra,0,,0,1,AHHINSWPRV,GHDHS2008408003,2008,DHS,853,692,,,1
GHA,Volta (pre 2022),2583125,Privately purchased commercial insurance [Women],0,1,GH,Ghana,2008,GH2008DHS,AH_HINS_W_PRV,151403040,I,408004,1408040,Region,Volta (pre 2022),0,,0,1,AHHINSWPRV,GHDHS2008408004,2008,DHS,431,433,,,1
GHA,Eastern,3685396,Privately purchased commercial insurance [Women],0,1,GH,Ghana,2008,GH2008DHS,AH_HINS_W_PRV,151403040,I,408005,1408050,Region,Eastern,0,,0,1,AHHINSWPRV,GHDHS2008408005,2008,DHS,483,479,,,1
GHA,Ashanti,5240916,Privately purchased commercial insurance [Women],0.3,1,GH,Ghana,2008,GH2008DHS,AH_HINS_W_PRV,151403040,I,408006,1408060,Region,Ashanti,0,,0,1,AHHINSWPRV,GHDHS2008408006,2008,DHS,1011,815,,,1
GHA,Brong-Ahafo,3165216,Privately purchased commercial insurance [Women],0,1,GH,Ghana,2008,GH2008DHS,AH_HINS_W_PRV,151403040,I,408007,1408070,Region,Brong-Ahafo,0,,0,1,AHHINSWPRV,GHDHS2008408007,2008,DHS,425,403,,,1
GHA,"Northern, Upper West, Upper East",3969948,Privately purchased commercial insurance [Women],0,1,GH,Ghana,2008,GH2008DHS,AH_HINS_W_PRV,151403040,I,408008,1408080,Region,"Northern, Upper West, Upper East",0,,0,1,AHHINSWPRV,GHDHS2008408008,2008,DHS,842,1322,,,
GHA,Northern (pre 2022),6455972,Privately purchased commercial insurance [Women],0,1,GH,Ghana,2008,GH2008DHS,AH_HINS_W_PRV,151403040,I,408009,1408090,Region,..Northern (pre 2022),0,,0,1,AHHINSWPRV,GHDHS2008408009,2008,DHS,467,497,,,1
GHA,Upper West,6786555,Privately purchased commercial insurance [Women],0,1,GH,Ghana,2008,GH2008DHS,AH_HINS_W_PRV,151403040,I,408010,1408100,Region,..Upper West,0,,0,1,AHHINSWPRV,GHDHS2008408010,2008,DHS,122,452,,,1
GHA,Upper East,4456604,Privately purchased commercial insurance [Women],0,1,GH,Ghana,2008,GH2008DHS,AH_HINS_W_PRV,151403040,I,408011,1408110,Region,..Upper East,0,,0,1,AHHINSWPRV,GHDHS2008408011,2008,DHS,253,373,,,1
GHA,Western (pre 2022),7901808,Other health insurance [Women],0,1,GH,Ghana,2008,GH2008DHS,AH_HINS_W_OTH,151403050,I,408001,1408010,Region,Western (pre 2022),0,,0,1,AHHINSWOTH,GHDHS2008408001,2008,DHS,447,438,,,1
GHA,Central,6071090,Other health insurance [Women],0,1,GH,Ghana,2008,GH2008DHS,AH_HINS_W_OTH,151403050,I,408002,1408020,Region,Central,0,,0,1,AHHINSWOTH,GHDHS2008408002,2008,DHS,424,334,,,1
GHA,Greater Accra,7570775,Other health insurance [Women],0,1,GH,Ghana,2008,GH2008DHS,AH_HINS_W_OTH,151403050,I,408003,1408030,Region,Greater Accra,0,,0,1,AHHINSWOTH,GHDHS2008408003,2008,DHS,853,692,,,1
GHA,Volta (pre 2022),2583122,Other health insurance [Women],0.3,1,GH,Ghana,2008,GH2008DHS,AH_HINS_W_OTH,151403050,I,408004,1408040,Region,Volta (pre 2022),0,,0,1,AHHINSWOTH,GHDHS2008408004,2008,DHS,431,433,,,1
GHA,Eastern,3685391,Other health insurance [Women],0,1,GH,Ghana,2008,GH2008DHS,AH_HINS_W_OTH,151403050,I,408005,1408050,Region,Eastern,0,,0,1,AHHINSWOTH,GHDHS2008408005,2008,DHS,483,479,,,1
GHA,Ashanti,5240914,Other health insurance [Women],0,1,GH,Ghana,2008,GH2008DHS,AH_HINS_W_OTH,151403050,I,408006,1408060,Region,Ashanti,0,,0,1,AHHINSWOTH,GHDHS2008408006,2008,DHS,1011,815,,,1
GHA,Brong-Ahafo,3165211,Other health insurance [Women],0,1,GH,Ghana,2008,GH2008DHS,AH_HINS_W_OTH,151403050,I,408007,1408070,Region,Brong-Ahafo,0,,0,1,AHHINSWOTH,GHDHS2008408007,2008,DHS,425,403,,,1
GHA,"Northern, Upper West, Upper East",3969894,Other health insurance [Women],0.1,1,GH,Ghana,2008,GH2008DHS,AH_HINS_W_OTH,151403050,I,408008,1408080,Region,"Northern, Upper West, Upper East",0,,0,1,AHHINSWOTH,GHDHS2008408008,2008,DHS,842,1322,,,
GHA,Northern (pre 2022),6455968,Other health insurance [Women],0,1,GH,Ghana,2008,GH2008DHS,AH_HINS_W_OTH,151403050,I,408009,1408090,Region,..Northern (pre 2022),0,,0,1,AHHINSWOTH,GHDHS2008408009,2008,DHS,467,497,,,1
GHA,Upper West,6786512,Other health insurance [Women],0.4,1,GH,Ghana,2008,GH2008DHS,AH_HINS_W_OTH,151403050,I,408010,1408100,Region,..Upper West,0,,0,1,AHHINSWOTH,GHDHS2008408010,2008,DHS,122,452,,,1
GHA,Upper East,4456603,Other health insurance [Women],0,1,GH,Ghana,2008,GH2008DHS,AH_HINS_W_OTH,151403050,I,408011,1408110,Region,..Upper East,0,,0,1,AHHINSWOTH,GHDHS2008408011,2008,DHS,253,373,,,1
GHA,Western (pre 2022),7901857,No health insurance [Women],57.4,1,GH,Ghana,2008,GH2008DHS,AH_HINS_W_NON,151403060,I,408001,1408010,Region,Western (pre 2022),0,,0,1,AHHINSWNON,GHDHS2008408001,2008,DHS,447,438,,,1
GHA,Central,6071088,No health insurance [Women],75.6,1,GH,Ghana,2008,GH2008DHS,AH_HINS_W_NON,151403060,I,408002,1408020,Region,Central,0,,0,1,AHHINSWNON,GHDHS2008408002,2008,DHS,424,334,,,1
GHA,Greater Accra,7570778,No health insurance [Women],75.1,1,GH,Ghana,2008,GH2008DHS,AH_HINS_W_NON,151403060,I,408003,1408030,Region,Greater Accra,0,,0,1,AHHINSWNON,GHDHS2008408003,2008,DHS,853,692,,,1
GHA,Volta (pre 2022),2583120,No health insurance [Women],69.3,1,GH,Ghana,2008,GH2008DHS,AH_HINS_W_NON,151403060,I,408004,1408040,Region,Volta (pre 2022),0,,0,1,AHHINSWNON,GHDHS2008408004,2008,DHS,431,433,,,1
GHA,Eastern,3685393,No health insurance [Women],48.7,1,GH,Ghana,2008,GH2008DHS,AH_HINS_W_NON,151403060,I,408005,1408050,Region,Eastern,0,,0,1,AHHINSWNON,GHDHS2008408005,2008,DHS,483,479,,,1
GHA,Ashanti,5240918,No health insurance [Women],56,1,GH,Ghana,2008,GH2008DHS,AH_HINS_W_NON,151403060,I,408006,1408060,Region,Ashanti,0,,0,1,AHHINSWNON,GHDHS2008408006,2008,DHS,1011,815,,,1
GHA,Brong-Ahafo,3165214,No health insurance [Women],40.4,1,GH,Ghana,2008,GH2008DHS,AH_HINS_W_NON,151403060,I,408007,1408070,Region,Brong-Ahafo,0,,0,1,AHHINSWNON,GHDHS2008408007,2008,DHS,425,403,,,1
GHA,"Northern, Upper West, Upper East",3969895,No health insurance [Women],54.9,1,GH,Ghana,2008,GH2008DHS,AH_HINS_W_NON,151403060,I,408008,1408080,Region,"Northern, Upper West, Upper East",0,,0,1,AHHINSWNON,GHDHS2008408008,2008,DHS,842,1322,,,
GHA,Northern (pre 2022),6455969,No health insurance [Women],61.2,1,GH,Ghana,2008,GH2008DHS,AH_HINS_W_NON,151403060,I,408009,1408090,Region,..Northern (pre 2022),0,,0,1,AHHINSWNON,GHDHS2008408009,2008,DHS,467,497,,,1
GHA,Upper West,6786513,No health insurance [Women],51.6,1,GH,Ghana,2008,GH2008DHS,AH_HINS_W_NON,151403060,I,408010,1408100,Region,..Upper West,0,,0,1,AHHINSWNON,GHDHS2008408010,2008,DHS,122,452,,,1
GHA,Upper East,4456584,No health insurance [Women],44.9,1,GH,Ghana,2008,GH2008DHS,AH_HINS_W_NON,151403060,I,408011,1408110,Region,..Upper East,0,,0,1,AHHINSWNON,GHDHS2008408011,2008,DHS,253,373,,,1
GHA,Western (pre 2022),7885126,Number of women,447,0,GH,Ghana,2008,GH2008DHS,AH_HINS_W_NUM,151403070,D,408001,1408010,Region,Western (pre 2022),0,,0,1,AHHINSWNUM,GHDHS2008408001,2008,DHS,,438,,,1
GHA,Central,6183296,Number of women,424,0,GH,Ghana,2008,GH2008DHS,AH_HINS_W_NUM,151403070,D,408002,1408020,Region,Central,0,,0,1,AHHINSWNUM,GHDHS2008408002,2008,DHS,,334,,,1
GHA,Greater Accra,7571015,Number of women,853,0,GH,Ghana,2008,GH2008DHS,AH_HINS_W_NUM,151403070,D,408003,1408030,Region,Greater Accra,0,,0,1,AHHINSWNUM,GHDHS2008408003,2008,DHS,,692,,,1
GHA,Volta (pre 2022),689062,Number of women,431,0,GH,Ghana,2008,GH2008DHS,AH_HINS_W_NUM,151403070,D,408004,1408040,Region,Volta (pre 2022),0,,0,1,AHHINSWNUM,GHDHS2008408004,2008,DHS,,433,,,1
GHA,Eastern,3685392,Number of women,483,0,GH,Ghana,2008,GH2008DHS,AH_HINS_W_NUM,151403070,D,408005,1408050,Region,Eastern,0,,0,1,AHHINSWNUM,GHDHS2008408005,2008,DHS,,479,,,1
GHA,Ashanti,5330756,Number of women,1011,0,GH,Ghana,2008,GH2008DHS,AH_HINS_W_NUM,151403070,D,408006,1408060,Region,Ashanti,0,,0,1,AHHINSWNUM,GHDHS2008408006,2008,DHS,,815,,,1
GHA,Brong-Ahafo,679582,Number of women,425,0,GH,Ghana,2008,GH2008DHS,AH_HINS_W_NUM,151403070,D,408007,1408070,Region,Brong-Ahafo,0,,0,1,AHHINSWNUM,GHDHS2008408007,2008,DHS,,403,,,1
GHA,"Northern, Upper West, Upper East",3969950,Number of women,842,0,GH,Ghana,2008,GH2008DHS,AH_HINS_W_NUM,151403070,D,408008,1408080,Region,"Northern, Upper West, Upper East",0,,0,1,AHHINSWNUM,GHDHS2008408008,2008,DHS,,1322,,,
GHA,Northern (pre 2022),6474821,Number of women,467,0,GH,Ghana,2008,GH2008DHS,AH_HINS_W_NUM,151403070,D,408009,1408090,Region,..Northern (pre 2022),0,,0,1,AHHINSWNUM,GHDHS2008408009,2008,DHS,,497,,,1
GHA,Upper West,6786510,Number of women,122,0,GH,Ghana,2008,GH2008DHS,AH_HINS_W_NUM,151403070,D,408010,1408100,Region,..Upper West,0,,0,1,AHHINSWNUM,GHDHS2008408010,2008,DHS,,452,,,1
GHA,Upper East,4542424,Number of women,253,0,GH,Ghana,2008,GH2008DHS,AH_HINS_W_NUM,151403070,D,408011,1408110,Region,..Upper East,0,,0,1,AHHINSWNUM,GHDHS2008408011,2008,DHS,,373,,,1
GHA,Western (pre 2022),7865848,Number of women (unweighted),438,0,GH,Ghana,2008,GH2008DHS,AH_HINS_W_UNW,151403080,U,408001,1408010,Region,Western (pre 2022),0,,0,1,AHHINSWUNW,GHDHS2008408001,2008,DHS,447,,,,1
GHA,Central,3156475,Number of women (unweighted),334,0,GH,Ghana,2008,GH2008DHS,AH_HINS_W_UNW,151403080,U,408002,1408020,Region,Central,0,,0,1,AHHINSWUNW,GHDHS2008408002,2008,DHS,424,,,,1
GHA,Greater Accra,7576457,Number of women (unweighted),692,0,GH,Ghana,2008,GH2008DHS,AH_HINS_W_UNW,151403080,U,408003,1408030,Region,Greater Accra,0,,0,1,AHHINSWUNW,GHDHS2008408003,2008,DHS,853,,,,1
GHA,Volta (pre 2022),2583127,Number of women (unweighted),433,0,GH,Ghana,2008,GH2008DHS,AH_HINS_W_UNW,151403080,U,408004,1408040,Region,Volta (pre 2022),0,,0,1,AHHINSWUNW,GHDHS2008408004,2008,DHS,431,,,,1
GHA,Eastern,679588,Number of women (unweighted),479,0,GH,Ghana,2008,GH2008DHS,AH_HINS_W_UNW,151403080,U,408005,1408050,Region,Eastern,0,,0,1,AHHINSWUNW,GHDHS2008408005,2008,DHS,483,,,,1
GHA,Ashanti,2724698,Number of women (unweighted),815,0,GH,Ghana,2008,GH2008DHS,AH_HINS_W_UNW,151403080,U,408006,1408060,Region,Ashanti,0,,0,1,AHHINSWUNW,GHDHS2008408006,2008,DHS,1011,,,,1
GHA,Brong-Ahafo,3165212,Number of women (unweighted),403,0,GH,Ghana,2008,GH2008DHS,AH_HINS_W_UNW,151403080,U,408007,1408070,Region,Brong-Ahafo,0,,0,1,AHHINSWUNW,GHDHS2008408007,2008,DHS,425,,,,1
GHA,"Northern, Upper West, Upper East",697780,Number of women (unweighted),1322,0,GH,Ghana,2008,GH2008DHS,AH_HINS_W_UNW,151403080,U,408008,1408080,Region,"Northern, Upper West, Upper East",0,,0,1,AHHINSWUNW,GHDHS2008408008,2008,DHS,842,,,,
GHA,Northern (pre 2022),2008335,Number of women (unweighted),497,0,GH,Ghana,2008,GH2008DHS,AH_HINS_W_UNW,151403080,U,408009,1408090,Region,..Northern (pre 2022),0,,0,1,AHHINSWUNW,GHDHS2008408009,2008,DHS,467,,,,1
GHA,Upper West,689122,Number of women (unweighted),452,0,GH,Ghana,2008,GH2008DHS,AH_HINS_W_UNW,151403080,U,408010,1408100,Region,..Upper West,0,,0,1,AHHINSWUNW,GHDHS2008408010,2008,DHS,122,,,,1
GHA,Upper East,3088772,Number of women (unweighted),373,0,GH,Ghana,2008,GH2008DHS,AH_HINS_W_UNW,151403080,U,408011,1408110,Region,..Upper East,0,,0,1,AHHINSWUNW,GHDHS2008408011,2008,DHS,253,,,,1
GHA,Western (pre 2022),7865122,Social security health insurance [Men],27.6,1,GH,Ghana,2008,GH2008DHS,AH_HINS_M_SOS,151404090,I,408001,1408010,Region,Western (pre 2022),0,,0,1,AHHINSMSOS,GHDHS2008408001,2008,DHS,403,382,,,1
GHA,Central,2362531,Social security health insurance [Men],23.3,1,GH,Ghana,2008,GH2008DHS,AH_HINS_M_SOS,151404090,I,408002,1408020,Region,Central,0,,0,1,AHHINSMSOS,GHDHS2008408002,2008,DHS,326,249,,,1
GHA,Greater Accra,7574588,Social security health insurance [Men],19.9,1,GH,Ghana,2008,GH2008DHS,AH_HINS_M_SOS,151404090,I,408003,1408030,Region,Greater Accra,0,,0,1,AHHINSMSOS,GHDHS2008408003,2008,DHS,649,531,,,1
GHA,Volta (pre 2022),4014908,Social security health insurance [Men],24,1,GH,Ghana,2008,GH2008DHS,AH_HINS_M_SOS,151404090,I,408004,1408040,Region,Volta (pre 2022),0,,0,1,AHHINSMSOS,GHDHS2008408004,2008,DHS,373,367,,,1
GHA,Eastern,1561516,Social security health insurance [Men],33.9,1,GH,Ghana,2008,GH2008DHS,AH_HINS_M_SOS,151404090,I,408005,1408050,Region,Eastern,0,,0,1,AHHINSMSOS,GHDHS2008408005,2008,DHS,411,394,,,1
GHA,Ashanti,689079,Social security health insurance [Men],28,1,GH,Ghana,2008,GH2008DHS,AH_HINS_M_SOS,151404090,I,408006,1408060,Region,Ashanti,0,,0,1,AHHINSMSOS,GHDHS2008408006,2008,DHS,785,621,,,1
GHA,Brong-Ahafo,5150999,Social security health insurance [Men],44.1,1,GH,Ghana,2008,GH2008DHS,AH_HINS_M_SOS,151404090,I,408007,1408070,Region,Brong-Ahafo,0,,0,1,AHHINSMSOS,GHDHS2008408007,2008,DHS,347,324,,,1
GHA,"Northern, Upper West, Upper East",5749592,Social security health insurance [Men],31.8,1,GH,Ghana,2008,GH2008DHS,AH_HINS_M_SOS,151404090,I,408008,1408080,Region,"Northern, Upper West, Upper East",0,,0,1,AHHINSMSOS,GHDHS2008408008,2008,DHS,763,1182,,,
GHA,Northern (pre 2022),3969906,Social security health insurance [Men],31.6,1,GH,Ghana,2008,GH2008DHS,AH_HINS_M_SOS,151404090,I,408009,1408090,Region,..Northern (pre 2022),0,,0,1,AHHINSMSOS,GHDHS2008408009,2008,DHS,435,472,,,1
GHA,Upper West,6466571,Social security health insurance [Men],40.9,1,GH,Ghana,2008,GH2008DHS,AH_HINS_M_SOS,151404090,I,408010,1408100,Region,..Upper West,0,,0,1,AHHINSMSOS,GHDHS2008408010,2008,DHS,108,397,,,1
GHA,Upper East,4347395,Social security health insurance [Men],27.9,1,GH,Ghana,2008,GH2008DHS,AH_HINS_M_SOS,151404090,I,408011,1408110,Region,..Upper East,0,,0,1,AHHINSMSOS,GHDHS2008408011,2008,DHS,219,313,,,1
GHA,Western (pre 2022),7865124,Other employer-base health insurance [Men],0.3,1,GH,Ghana,2008,GH2008DHS,AH_HINS_M_EBI,151404100,I,408001,1408010,Region,Western (pre 2022),0,,0,1,AHHINSMEBI,GHDHS2008408001,2008,DHS,403,382,,,1
GHA,Central,2362532,Other employer-base health insurance [Men],0,1,GH,Ghana,2008,GH2008DHS,AH_HINS_M_EBI,151404100,I,408002,1408020,Region,Central,0,,0,1,AHHINSMEBI,GHDHS2008408002,2008,DHS,326,249,,,1
GHA,Greater Accra,7574581,Other employer-base health insurance [Men],0.2,1,GH,Ghana,2008,GH2008DHS,AH_HINS_M_EBI,151404100,I,408003,1408030,Region,Greater Accra,0,,0,1,AHHINSMEBI,GHDHS2008408003,2008,DHS,649,531,,,1
GHA,Volta (pre 2022),4014910,Other employer-base health insurance [Men],0,1,GH,Ghana,2008,GH2008DHS,AH_HINS_M_EBI,151404100,I,408004,1408040,Region,Volta (pre 2022),0,,0,1,AHHINSMEBI,GHDHS2008408004,2008,DHS,373,367,,,1
