ISO3,Location,DataId,Indicator,Value,Precision,DHS_CountryCode,CountryName,SurveyYear,SurveyId,IndicatorId,IndicatorOrder,IndicatorType,CharacteristicId,CharacteristicOrder,CharacteristicCategory,CharacteristicLabel,ByVariableId,ByVariableLabel,IsTotal,IsPreferred,SDRID,RegionId,SurveyYearLabel,SurveyType,DenominatorWeighted,DenominatorUnweighted,CILow,CIHigh,LevelRank
GHA,Eastern,1693958,Children with mild anemia,24.2,1,GH,Ghana,2003,GH2003DHS,CN_ANMC_C_MLD,104466020,I,408005,1408050,Region,Eastern,0,,0,1,CNANMCCMLD,GHDHS2003408005,2003,DHS,292,263,,,1
GHA,Ashanti,4485177,Children with mild anemia,23.1,1,GH,Ghana,2003,GH2003DHS,CN_ANMC_C_MLD,104466020,I,408006,1408060,Region,Ashanti,0,,0,1,CNANMCCMLD,GHDHS2003408006,2003,DHS,553,480,,,1
GHA,Brong-Ahafo,7444513,Children with mild anemia,22.4,1,GH,Ghana,2003,GH2003DHS,CN_ANMC_C_MLD,104466020,I,408007,1408070,Region,Brong-Ahafo,0,,0,1,CNANMCCMLD,GHDHS2003408007,2003,DHS,333,384,,,1
GHA,"Northern, Upper West, Upper East",1687199,Children with mild anemia,20.3,1,GH,Ghana,2003,GH2003DHS,CN_ANMC_C_MLD,104466020,I,408008,1408080,Region,"Northern, Upper West, Upper East",0,,0,1,CNANMCCMLD,GHDHS2003408008,2003,DHS,675,1048,,,
GHA,Northern (pre 2022),7188968,Children with mild anemia,18.7,1,GH,Ghana,2003,GH2003DHS,CN_ANMC_C_MLD,104466020,I,408009,1408090,Region,..Northern (pre 2022),0,,0,1,CNANMCCMLD,GHDHS2003408009,2003,DHS,403,509,,,1
GHA,Upper West,2323368,Children with mild anemia,23.9,1,GH,Ghana,2003,GH2003DHS,CN_ANMC_C_MLD,104466020,I,408010,1408100,Region,..Upper West,0,,0,1,CNANMCCMLD,GHDHS2003408010,2003,DHS,86,282,,,1
GHA,Upper East,4787452,Children with mild anemia,22.2,1,GH,Ghana,2003,GH2003DHS,CN_ANMC_C_MLD,104466020,I,408011,1408110,Region,..Upper East,0,,0,1,CNANMCCMLD,GHDHS2003408011,2003,DHS,186,257,,,1
GHA,Western (pre 2022),5214371,Children with moderate anemia,47.6,1,GH,Ghana,2003,GH2003DHS,CN_ANMC_C_MOD,104466030,I,408001,1408010,Region,Western (pre 2022),0,,0,1,CNANMCCMOD,GHDHS2003408001,2003,DHS,293,287,,,1
GHA,Central,7256546,Children with moderate anemia,46.4,1,GH,Ghana,2003,GH2003DHS,CN_ANMC_C_MOD,104466030,I,408002,1408020,Region,Central,0,,0,1,CNANMCCMOD,GHDHS2003408002,2003,DHS,267,211,,,1
GHA,Greater Accra,1708783,Children with moderate anemia,33.2,1,GH,Ghana,2003,GH2003DHS,CN_ANMC_C_MOD,104466030,I,408003,1408030,Region,Greater Accra,0,,0,1,CNANMCCMOD,GHDHS2003408003,2003,DHS,324,295,,,1
GHA,Volta (pre 2022),6278843,Children with moderate anemia,45.6,1,GH,Ghana,2003,GH2003DHS,CN_ANMC_C_MOD,104466030,I,408004,1408040,Region,Volta (pre 2022),0,,0,1,CNANMCCMOD,GHDHS2003408004,2003,DHS,255,245,,,1
GHA,Eastern,1693957,Children with moderate anemia,46.5,1,GH,Ghana,2003,GH2003DHS,CN_ANMC_C_MOD,104466030,I,408005,1408050,Region,Eastern,0,,0,1,CNANMCCMOD,GHDHS2003408005,2003,DHS,292,263,,,1
GHA,Ashanti,4485176,Children with moderate anemia,48.5,1,GH,Ghana,2003,GH2003DHS,CN_ANMC_C_MOD,104466030,I,408006,1408060,Region,Ashanti,0,,0,1,CNANMCCMOD,GHDHS2003408006,2003,DHS,553,480,,,1
GHA,Brong-Ahafo,7444512,Children with moderate anemia,45.9,1,GH,Ghana,2003,GH2003DHS,CN_ANMC_C_MOD,104466030,I,408007,1408070,Region,Brong-Ahafo,0,,0,1,CNANMCCMOD,GHDHS2003408007,2003,DHS,333,384,,,1
GHA,"Northern, Upper West, Upper East",1687197,Children with moderate anemia,54.9,1,GH,Ghana,2003,GH2003DHS,CN_ANMC_C_MOD,104466030,I,408008,1408080,Region,"Northern, Upper West, Upper East",0,,0,1,CNANMCCMOD,GHDHS2003408008,2003,DHS,675,1048,,,
GHA,Northern (pre 2022),7188967,Children with moderate anemia,58.1,1,GH,Ghana,2003,GH2003DHS,CN_ANMC_C_MOD,104466030,I,408009,1408090,Region,..Northern (pre 2022),0,,0,1,CNANMCCMOD,GHDHS2003408009,2003,DHS,403,509,,,1
GHA,Upper West,2323367,Children with moderate anemia,52,1,GH,Ghana,2003,GH2003DHS,CN_ANMC_C_MOD,104466030,I,408010,1408100,Region,..Upper West,0,,0,1,CNANMCCMOD,GHDHS2003408010,2003,DHS,86,282,,,1
GHA,Upper East,4787444,Children with moderate anemia,49.4,1,GH,Ghana,2003,GH2003DHS,CN_ANMC_C_MOD,104466030,I,408011,1408110,Region,..Upper East,0,,0,1,CNANMCCMOD,GHDHS2003408011,2003,DHS,186,257,,,1
GHA,Western (pre 2022),5214369,Children with severe anemia,9,1,GH,Ghana,2003,GH2003DHS,CN_ANMC_C_SEV,104466040,I,408001,1408010,Region,Western (pre 2022),0,,0,1,CNANMCCSEV,GHDHS2003408001,2003,DHS,293,287,,,1
GHA,Central,7256548,Children with severe anemia,5.9,1,GH,Ghana,2003,GH2003DHS,CN_ANMC_C_SEV,104466040,I,408002,1408020,Region,Central,0,,0,1,CNANMCCSEV,GHDHS2003408002,2003,DHS,267,211,,,1
GHA,Greater Accra,1708784,Children with severe anemia,4.1,1,GH,Ghana,2003,GH2003DHS,CN_ANMC_C_SEV,104466040,I,408003,1408030,Region,Greater Accra,0,,0,1,CNANMCCSEV,GHDHS2003408003,2003,DHS,324,295,,,1
GHA,Volta (pre 2022),6278842,Children with severe anemia,1.8,1,GH,Ghana,2003,GH2003DHS,CN_ANMC_C_SEV,104466040,I,408004,1408040,Region,Volta (pre 2022),0,,0,1,CNANMCCSEV,GHDHS2003408004,2003,DHS,255,245,,,1
GHA,Eastern,1693954,Children with severe anemia,3.7,1,GH,Ghana,2003,GH2003DHS,CN_ANMC_C_SEV,104466040,I,408005,1408050,Region,Eastern,0,,0,1,CNANMCCSEV,GHDHS2003408005,2003,DHS,292,263,,,1
GHA,Ashanti,4485178,Children with severe anemia,7.4,1,GH,Ghana,2003,GH2003DHS,CN_ANMC_C_SEV,104466040,I,408006,1408060,Region,Ashanti,0,,0,1,CNANMCCSEV,GHDHS2003408006,2003,DHS,553,480,,,1
GHA,Brong-Ahafo,7444514,Children with severe anemia,6.6,1,GH,Ghana,2003,GH2003DHS,CN_ANMC_C_SEV,104466040,I,408007,1408070,Region,Brong-Ahafo,0,,0,1,CNANMCCSEV,GHDHS2003408007,2003,DHS,333,384,,,1
GHA,"Northern, Upper West, Upper East",1687200,Children with severe anemia,5.8,1,GH,Ghana,2003,GH2003DHS,CN_ANMC_C_SEV,104466040,I,408008,1408080,Region,"Northern, Upper West, Upper East",0,,0,1,CNANMCCSEV,GHDHS2003408008,2003,DHS,675,1048,,,
GHA,Northern (pre 2022),7188969,Children with severe anemia,5.7,1,GH,Ghana,2003,GH2003DHS,CN_ANMC_C_SEV,104466040,I,408009,1408090,Region,..Northern (pre 2022),0,,0,1,CNANMCCSEV,GHDHS2003408009,2003,DHS,403,509,,,1
GHA,Upper West,2323351,Children with severe anemia,2.5,1,GH,Ghana,2003,GH2003DHS,CN_ANMC_C_SEV,104466040,I,408010,1408100,Region,..Upper West,0,,0,1,CNANMCCSEV,GHDHS2003408010,2003,DHS,86,282,,,1
GHA,Upper East,4787442,Children with severe anemia,7.5,1,GH,Ghana,2003,GH2003DHS,CN_ANMC_C_SEV,104466040,I,408011,1408110,Region,..Upper East,0,,0,1,CNANMCCSEV,GHDHS2003408011,2003,DHS,186,257,,,1
GHA,Western (pre 2022),5272277,Number of children under age 5,293,0,GH,Ghana,2003,GH2003DHS,CN_ANMC_C_NUM,104466050,D,408001,1408010,Region,Western (pre 2022),0,,0,1,CNANMCCNUM,GHDHS2003408001,2003,DHS,,287,,,1
GHA,Central,7294592,Number of children under age 5,267,0,GH,Ghana,2003,GH2003DHS,CN_ANMC_C_NUM,104466050,D,408002,1408020,Region,Central,0,,0,1,CNANMCCNUM,GHDHS2003408002,2003,DHS,,211,,,1
GHA,Greater Accra,1708785,Number of children under age 5,324,0,GH,Ghana,2003,GH2003DHS,CN_ANMC_C_NUM,104466050,D,408003,1408030,Region,Greater Accra,0,,0,1,CNANMCCNUM,GHDHS2003408003,2003,DHS,,295,,,1
GHA,Volta (pre 2022),6362931,Number of children under age 5,255,0,GH,Ghana,2003,GH2003DHS,CN_ANMC_C_NUM,104466050,D,408004,1408040,Region,Volta (pre 2022),0,,0,1,CNANMCCNUM,GHDHS2003408004,2003,DHS,,245,,,1
GHA,Eastern,1693956,Number of children under age 5,292,0,GH,Ghana,2003,GH2003DHS,CN_ANMC_C_NUM,104466050,D,408005,1408050,Region,Eastern,0,,0,1,CNANMCCNUM,GHDHS2003408005,2003,DHS,,263,,,1
GHA,Ashanti,4570349,Number of children under age 5,553,0,GH,Ghana,2003,GH2003DHS,CN_ANMC_C_NUM,104466050,D,408006,1408060,Region,Ashanti,0,,0,1,CNANMCCNUM,GHDHS2003408006,2003,DHS,,480,,,1
GHA,Brong-Ahafo,7444682,Number of children under age 5,333,0,GH,Ghana,2003,GH2003DHS,CN_ANMC_C_NUM,104466050,D,408007,1408070,Region,Brong-Ahafo,0,,0,1,CNANMCCNUM,GHDHS2003408007,2003,DHS,,384,,,1
GHA,"Northern, Upper West, Upper East",1687233,Number of children under age 5,675,0,GH,Ghana,2003,GH2003DHS,CN_ANMC_C_NUM,104466050,D,408008,1408080,Region,"Northern, Upper West, Upper East",0,,0,1,CNANMCCNUM,GHDHS2003408008,2003,DHS,,1048,,,
GHA,Northern (pre 2022),7200332,Number of children under age 5,403,0,GH,Ghana,2003,GH2003DHS,CN_ANMC_C_NUM,104466050,D,408009,1408090,Region,..Northern (pre 2022),0,,0,1,CNANMCCNUM,GHDHS2003408009,2003,DHS,,509,,,1
GHA,Upper West,1693967,Number of children under age 5,86,0,GH,Ghana,2003,GH2003DHS,CN_ANMC_C_NUM,104466050,D,408010,1408100,Region,..Upper West,0,,0,1,CNANMCCNUM,GHDHS2003408010,2003,DHS,,282,,,1
GHA,Upper East,4753856,Number of children under age 5,186,0,GH,Ghana,2003,GH2003DHS,CN_ANMC_C_NUM,104466050,D,408011,1408110,Region,..Upper East,0,,0,1,CNANMCCNUM,GHDHS2003408011,2003,DHS,,257,,,1
GHA,Western (pre 2022),2253227,Number of children under age 5 (unweighted),287,0,GH,Ghana,2003,GH2003DHS,CN_ANMC_C_UNW,104466060,U,408001,1408010,Region,Western (pre 2022),0,,0,1,CNANMCCUNW,GHDHS2003408001,2003,DHS,293,,,,1
GHA,Central,3159723,Number of children under age 5 (unweighted),211,0,GH,Ghana,2003,GH2003DHS,CN_ANMC_C_UNW,104466060,U,408002,1408020,Region,Central,0,,0,1,CNANMCCUNW,GHDHS2003408002,2003,DHS,267,,,,1
GHA,Greater Accra,1708801,Number of children under age 5 (unweighted),295,0,GH,Ghana,2003,GH2003DHS,CN_ANMC_C_UNW,104466060,U,408003,1408030,Region,Greater Accra,0,,0,1,CNANMCCUNW,GHDHS2003408003,2003,DHS,324,,,,1
GHA,Volta (pre 2022),2570487,Number of children under age 5 (unweighted),245,0,GH,Ghana,2003,GH2003DHS,CN_ANMC_C_UNW,104466060,U,408004,1408040,Region,Volta (pre 2022),0,,0,1,CNANMCCUNW,GHDHS2003408004,2003,DHS,255,,,,1
GHA,Eastern,1693976,Number of children under age 5 (unweighted),263,0,GH,Ghana,2003,GH2003DHS,CN_ANMC_C_UNW,104466060,U,408005,1408050,Region,Eastern,0,,0,1,CNANMCCUNW,GHDHS2003408005,2003,DHS,292,,,,1
GHA,Ashanti,2775646,Number of children under age 5 (unweighted),480,0,GH,Ghana,2003,GH2003DHS,CN_ANMC_C_UNW,104466060,U,408006,1408060,Region,Ashanti,0,,0,1,CNANMCCUNW,GHDHS2003408006,2003,DHS,553,,,,1
GHA,Brong-Ahafo,7444438,Number of children under age 5 (unweighted),384,0,GH,Ghana,2003,GH2003DHS,CN_ANMC_C_UNW,104466060,U,408007,1408070,Region,Brong-Ahafo,0,,0,1,CNANMCCUNW,GHDHS2003408007,2003,DHS,333,,,,1
GHA,"Northern, Upper West, Upper East",1687201,Number of children under age 5 (unweighted),1048,0,GH,Ghana,2003,GH2003DHS,CN_ANMC_C_UNW,104466060,U,408008,1408080,Region,"Northern, Upper West, Upper East",0,,0,1,CNANMCCUNW,GHDHS2003408008,2003,DHS,675,,,,
GHA,Northern (pre 2022),2038641,Number of children under age 5 (unweighted),509,0,GH,Ghana,2003,GH2003DHS,CN_ANMC_C_UNW,104466060,U,408009,1408090,Region,..Northern (pre 2022),0,,0,1,CNANMCCUNW,GHDHS2003408009,2003,DHS,403,,,,1
GHA,Upper West,2323365,Number of children under age 5 (unweighted),282,0,GH,Ghana,2003,GH2003DHS,CN_ANMC_C_UNW,104466060,U,408010,1408100,Region,..Upper West,0,,0,1,CNANMCCUNW,GHDHS2003408010,2003,DHS,86,,,,1
GHA,Upper East,1484123,Number of children under age 5 (unweighted),257,0,GH,Ghana,2003,GH2003DHS,CN_ANMC_C_UNW,104466060,U,408011,1408110,Region,..Upper East,0,,0,1,CNANMCCUNW,GHDHS2003408011,2003,DHS,186,,,,1
GHA,Western (pre 2022),1687242,Women with any anemia,38.4,1,GH,Ghana,2003,GH2003DHS,AN_ANEM_W_ANY,114603010,I,408001,1408010,Region,Western (pre 2022),0,,0,1,ANANEMWANY,GHDHS2003408001,2003,DHS,531,504,,,1
GHA,Central,7020532,Women with any anemia,38.6,1,GH,Ghana,2003,GH2003DHS,AN_ANEM_W_ANY,114603010,I,408002,1408020,Region,Central,0,,0,1,ANANEMWANY,GHDHS2003408002,2003,DHS,414,339,,,1
GHA,Greater Accra,2987727,Women with any anemia,47.1,1,GH,Ghana,2003,GH2003DHS,AN_ANEM_W_ANY,114603010,I,408003,1408030,Region,Greater Accra,0,,0,1,ANANEMWANY,GHDHS2003408003,2003,DHS,861,766,,,1
GHA,Volta (pre 2022),1367283,Women with any anemia,48.8,1,GH,Ghana,2003,GH2003DHS,AN_ANEM_W_ANY,114603010,I,408004,1408040,Region,Volta (pre 2022),0,,0,1,ANANEMWANY,GHDHS2003408004,2003,DHS,468,422,,,1
GHA,Eastern,7437698,Women with any anemia,48.6,1,GH,Ghana,2003,GH2003DHS,AN_ANEM_W_ANY,114603010,I,408005,1408050,Region,Eastern,0,,0,1,ANANEMWANY,GHDHS2003408005,2003,DHS,524,443,,,1
GHA,Ashanti,1701847,Women with any anemia,46.3,1,GH,Ghana,2003,GH2003DHS,AN_ANEM_W_ANY,114603010,I,408006,1408060,Region,Ashanti,0,,0,1,ANANEMWANY,GHDHS2003408006,2003,DHS,1078,875,,,1
GHA,Brong-Ahafo,7445189,Women with any anemia,33.3,1,GH,Ghana,2003,GH2003DHS,AN_ANEM_W_ANY,114603010,I,408007,1408070,Region,Brong-Ahafo,0,,0,1,ANANEMWANY,GHDHS2003408007,2003,DHS,544,614,,,1
GHA,"Northern, Upper West, Upper East",2446861,Women with any anemia,49.2,1,GH,Ghana,2003,GH2003DHS,AN_ANEM_W_ANY,114603010,I,408008,1408080,Region,"Northern, Upper West, Upper East",0,,0,1,ANANEMWANY,GHDHS2003408008,2003,DHS,853,1315,,,
GHA,Northern (pre 2022),5210779,Women with any anemia,48.2,1,GH,Ghana,2003,GH2003DHS,AN_ANEM_W_ANY,114603010,I,408009,1408090,Region,..Northern (pre 2022),0,,0,1,ANANEMWANY,GHDHS2003408009,2003,DHS,445,544,,,1
GHA,Upper West,5915766,Women with any anemia,48.3,1,GH,Ghana,2003,GH2003DHS,AN_ANEM_W_ANY,114603010,I,408010,1408100,Region,..Upper West,0,,0,1,ANANEMWANY,GHDHS2003408010,2003,DHS,136,418,,,1
GHA,Upper East,2645758,Women with any anemia,51.3,1,GH,Ghana,2003,GH2003DHS,AN_ANEM_W_ANY,114603010,I,408011,1408110,Region,..Upper East,0,,0,1,ANANEMWANY,GHDHS2003408011,2003,DHS,272,353,,,1
GHA,Western (pre 2022),1687245,Women with mild anemia,22.3,1,GH,Ghana,2003,GH2003DHS,AN_ANEM_W_MLD,114603020,I,408001,1408010,Region,Western (pre 2022),0,,0,1,ANANEMWMLD,GHDHS2003408001,2003,DHS,531,504,,,1
GHA,Central,7020521,Women with mild anemia,20,1,GH,Ghana,2003,GH2003DHS,AN_ANEM_W_MLD,114603020,I,408002,1408020,Region,Central,0,,0,1,ANANEMWMLD,GHDHS2003408002,2003,DHS,414,339,,,1
GHA,Greater Accra,2987728,Women with mild anemia,24.7,1,GH,Ghana,2003,GH2003DHS,AN_ANEM_W_MLD,114603020,I,408003,1408030,Region,Greater Accra,0,,0,1,ANANEMWMLD,GHDHS2003408003,2003,DHS,861,766,,,1
GHA,Volta (pre 2022),1367273,Women with mild anemia,24,1,GH,Ghana,2003,GH2003DHS,AN_ANEM_W_MLD,114603020,I,408004,1408040,Region,Volta (pre 2022),0,,0,1,ANANEMWMLD,GHDHS2003408004,2003,DHS,468,422,,,1
GHA,Eastern,7437699,Women with mild anemia,26.5,1,GH,Ghana,2003,GH2003DHS,AN_ANEM_W_MLD,114603020,I,408005,1408050,Region,Eastern,0,,0,1,ANANEMWMLD,GHDHS2003408005,2003,DHS,524,443,,,1
GHA,Ashanti,1701846,Women with mild anemia,21.2,1,GH,Ghana,2003,GH2003DHS,AN_ANEM_W_MLD,114603020,I,408006,1408060,Region,Ashanti,0,,0,1,ANANEMWMLD,GHDHS2003408006,2003,DHS,1078,875,,,1
GHA,Brong-Ahafo,7445188,Women with mild anemia,17.7,1,GH,Ghana,2003,GH2003DHS,AN_ANEM_W_MLD,114603020,I,408007,1408070,Region,Brong-Ahafo,0,,0,1,ANANEMWMLD,GHDHS2003408007,2003,DHS,544,614,,,1
GHA,"Northern, Upper West, Upper East",2446934,Women with mild anemia,27.7,1,GH,Ghana,2003,GH2003DHS,AN_ANEM_W_MLD,114603020,I,408008,1408080,Region,"Northern, Upper West, Upper East",0,,0,1,ANANEMWMLD,GHDHS2003408008,2003,DHS,853,1315,,,
GHA,Northern (pre 2022),5210782,Women with mild anemia,28.9,1,GH,Ghana,2003,GH2003DHS,AN_ANEM_W_MLD,114603020,I,408009,1408090,Region,..Northern (pre 2022),0,,0,1,ANANEMWMLD,GHDHS2003408009,2003,DHS,445,544,,,1
GHA,Upper West,5915767,Women with mild anemia,31.4,1,GH,Ghana,2003,GH2003DHS,AN_ANEM_W_MLD,114603020,I,408010,1408100,Region,..Upper West,0,,0,1,ANANEMWMLD,GHDHS2003408010,2003,DHS,136,418,,,1
GHA,Upper East,2645759,Women with mild anemia,23.8,1,GH,Ghana,2003,GH2003DHS,AN_ANEM_W_MLD,114603020,I,408011,1408110,Region,..Upper East,0,,0,1,ANANEMWMLD,GHDHS2003408011,2003,DHS,272,353,,,1
GHA,Western (pre 2022),1687243,Women with moderate anemia,15,1,GH,Ghana,2003,GH2003DHS,AN_ANEM_W_MOD,114603030,I,408001,1408010,Region,Western (pre 2022),0,,0,1,ANANEMWMOD,GHDHS2003408001,2003,DHS,531,504,,,1
GHA,Central,7020522,Women with moderate anemia,17.5,1,GH,Ghana,2003,GH2003DHS,AN_ANEM_W_MOD,114603030,I,408002,1408020,Region,Central,0,,0,1,ANANEMWMOD,GHDHS2003408002,2003,DHS,414,339,,,1
GHA,Greater Accra,2987729,Women with moderate anemia,20.6,1,GH,Ghana,2003,GH2003DHS,AN_ANEM_W_MOD,114603030,I,408003,1408030,Region,Greater Accra,0,,0,1,ANANEMWMOD,GHDHS2003408003,2003,DHS,861,766,,,1
GHA,Volta (pre 2022),1367281,Women with moderate anemia,23.5,1,GH,Ghana,2003,GH2003DHS,AN_ANEM_W_MOD,114603030,I,408004,1408040,Region,Volta (pre 2022),0,,0,1,ANANEMWMOD,GHDHS2003408004,2003,DHS,468,422,,,1
GHA,Eastern,7437700,Women with moderate anemia,20.1,1,GH,Ghana,2003,GH2003DHS,AN_ANEM_W_MOD,114603030,I,408005,1408050,Region,Eastern,0,,0,1,ANANEMWMOD,GHDHS2003408005,2003,DHS,524,443,,,1
GHA,Ashanti,1701848,Women with moderate anemia,23.2,1,GH,Ghana,2003,GH2003DHS,AN_ANEM_W_MOD,114603030,I,408006,1408060,Region,Ashanti,0,,0,1,ANANEMWMOD,GHDHS2003408006,2003,DHS,1078,875,,,1
GHA,Brong-Ahafo,7445190,Women with moderate anemia,15.1,1,GH,Ghana,2003,GH2003DHS,AN_ANEM_W_MOD,114603030,I,408007,1408070,Region,Brong-Ahafo,0,,0,1,ANANEMWMOD,GHDHS2003408007,2003,DHS,544,614,,,1
GHA,"Northern, Upper West, Upper East",2446862,Women with moderate anemia,20.3,1,GH,Ghana,2003,GH2003DHS,AN_ANEM_W_MOD,114603030,I,408008,1408080,Region,"Northern, Upper West, Upper East",0,,0,1,ANANEMWMOD,GHDHS2003408008,2003,DHS,853,1315,,,
GHA,Northern (pre 2022),5210780,Women with moderate anemia,17.9,1,GH,Ghana,2003,GH2003DHS,AN_ANEM_W_MOD,114603030,I,408009,1408090,Region,..Northern (pre 2022),0,,0,1,ANANEMWMOD,GHDHS2003408009,2003,DHS,445,544,,,1
GHA,Upper West,5915764,Women with moderate anemia,16.6,1,GH,Ghana,2003,GH2003DHS,AN_ANEM_W_MOD,114603030,I,408010,1408100,Region,..Upper West,0,,0,1,ANANEMWMOD,GHDHS2003408010,2003,DHS,136,418,,,1
GHA,Upper East,2645760,Women with moderate anemia,25.9,1,GH,Ghana,2003,GH2003DHS,AN_ANEM_W_MOD,114603030,I,408011,1408110,Region,..Upper East,0,,0,1,ANANEMWMOD,GHDHS2003408011,2003,DHS,272,353,,,1
GHA,Western (pre 2022),1687244,Women with severe anemia,1.1,1,GH,Ghana,2003,GH2003DHS,AN_ANEM_W_SEV,114603040,I,408001,1408010,Region,Western (pre 2022),0,,0,1,ANANEMWSEV,GHDHS2003408001,2003,DHS,531,504,,,1
GHA,Central,7020523,Women with severe anemia,1.1,1,GH,Ghana,2003,GH2003DHS,AN_ANEM_W_SEV,114603040,I,408002,1408020,Region,Central,0,,0,1,ANANEMWSEV,GHDHS2003408002,2003,DHS,414,339,,,1
GHA,Greater Accra,2987730,Women with severe anemia,1.8,1,GH,Ghana,2003,GH2003DHS,AN_ANEM_W_SEV,114603040,I,408003,1408030,Region,Greater Accra,0,,0,1,ANANEMWSEV,GHDHS2003408003,2003,DHS,861,766,,,1
GHA,Volta (pre 2022),1367282,Women with severe anemia,1.3,1,GH,Ghana,2003,GH2003DHS,AN_ANEM_W_SEV,114603040,I,408004,1408040,Region,Volta (pre 2022),0,,0,1,ANANEMWSEV,GHDHS2003408004,2003,DHS,468,422,,,1
GHA,Eastern,7437706,Women with severe anemia,1.9,1,GH,Ghana,2003,GH2003DHS,AN_ANEM_W_SEV,114603040,I,408005,1408050,Region,Eastern,0,,0,1,ANANEMWSEV,GHDHS2003408005,2003,DHS,524,443,,,1
